accepted_name,scientific_name,taxonomic_status,family,broader,establishment_means,sublist,year_first_record,year_last_record,year_first_voucher,year_last_voucher,year_first_iNat_obs,year_last_iNat_obs,first_record_type,last_record_type,latitude_first_record_recent_discovery,longitude_first_record_recent_discovery,latitude_last_record_long_unobserved,longitude_last_record_long_unobserved
Briza minor,Briza minor,accepted,Poaceae,4.monocot,introduced,old and recent records,1929,1999,1929,1999,,,voucher,voucher,,,,
Isoetes howellii,Isoetes howellii,accepted,Isoetaceae,1.ferns/primitive,native,old and recent records,1930,2006,1930,2006,,,voucher,voucher,,,,
Callitriche palustris,Callitriche palustris,accepted,Plantaginaceae,3.dicot,native,old and recent records,1931,2006,1931,2006,,,voucher,voucher,,,,
Galium parisiense,Galium parisiense,accepted,Rubiaceae,3.dicot,introduced,old and recent records,1931,2008,1931,2008,,,voucher,voucher,,,,
Bromus madritensis,Bromus madritensis,accepted,Poaceae,4.monocot,introduced,old and recent records,1931,2009,1931,2009,,,voucher,voucher,,,,
Festuca bromoides,Festuca bromoides,accepted,Poaceae,4.monocot,introduced,old and recent records,1931,2003,1931,2003,,,voucher,voucher,,,,
Barbarea vulgaris,Barbarea vulgaris,accepted,Brassicaceae,3.dicot,introduced,old and recent records,1932,2010,1932,2010,,,voucher,voucher,,,,
Marsilea vestita,Marsilea vestita,accepted,Marsileaceae,1.ferns/primitive,native,old and recent records,1933,2006,1933,2006,,,voucher,voucher,,,,
Juniperus communis,Juniperus communis,accepted,Cupressaceae,2.gymnosperm,native,old and recent records,1933,2022,1933,2005,2018,2022,voucher,iNat,,,,
Rhus aromatica,Rhus aromatica,accepted,Anacardiaceae,3.dicot,native,old and recent records,1933,2022,1933,1944,2020,2022,voucher,iNat,,,,
Boechera paupercula,Boechera paupercula,accepted,Brassicaceae,3.dicot,native,old and recent records,1933,2021,1933,2021,,,voucher,voucher,,,,
Astragalus lentiginosus,Astragalus lentiginosus,accepted,Fabaceae,3.dicot,native,old and recent records,1933,2005,1933,2005,,,voucher,voucher,,,,
Lupinus excubitus,Lupinus excubitus,accepted,Fabaceae,3.dicot,native,old and recent records,1933,2022,1933,1950,2020,2022,voucher,iNat,,,,
Rumex salicifolius,Rumex salicifolius,accepted,Polygonaceae,3.dicot,native,old and recent records,1933,2010,1933,2010,,,voucher,voucher,,,,
Poa glauca,Poa glauca,accepted,Poaceae,4.monocot,native,old and recent records,1933,2017,1933,2017,,,voucher,voucher,,,,
Leucanthemum vulgare,Leucanthemum vulgare,accepted,Asteraceae,3.dicot,introduced,old and recent records,1934,2023,1934,2010,2016,2023,voucher,iNat,,,,
Subularia aquatica,Subularia aquatica,accepted,Brassicaceae,3.dicot,native,old and recent records,1934,2009,1934,2009,2008,2008,voucher,voucher,,,,
Datisca glomerata,Datisca glomerata,accepted,Datiscaceae,3.dicot,native,old and recent records,1934,2021,1934,1944,2021,2021,voucher,iNat,,,,
Lupinus argenteus,Lupinus argenteus,accepted,Fabaceae,3.dicot,native,old and recent records,1934,2022,1934,2006,2021,2022,voucher,iNat,,,,
Camissonia contorta,Camissonia contorta,accepted,Onagraceae,3.dicot,native,old and recent records,1934,2009,1934,2009,,,voucher,voucher,,,,
Cordylanthus rigidus,Cordylanthus rigidus,accepted,Orobanchaceae,3.dicot,native,old and recent records,1934,2023,1934,2006,2023,2023,voucher,iNat,,,,
Primula hendersonii,Primula hendersonii,accepted,Primulaceae,3.dicot,native,old and recent records,1934,2023,1934,1967,2018,2023,voucher,iNat,,,,
Luzula subcongesta,Luzula subcongesta,accepted,Juncaceae,4.monocot,native,old and recent records,1934,2005,1934,2005,,,voucher,voucher,,,,
Avena fatua,Avena fatua,accepted,Poaceae,4.monocot,introduced,old and recent records,1934,2016,1934,1964,2016,2016,voucher,iNat,,,,
Bromus vulgaris,Bromus vulgaris,accepted,Poaceae,4.monocot,native,old and recent records,1934,2010,1934,2010,,,voucher,voucher,,,,
Pseudognaphalium canescens,Pseudognaphalium canescens,accepted,Asteraceae,3.dicot,native,old and recent records,1935,2021,1935,1976,2021,2021,voucher,iNat,,,,
Notholithocarpus densiflorus,Notholithocarpus densiflorus,accepted,Fagaceae,3.dicot,native,old and recent records,1935,2022,1935,2010,2019,2022,voucher,iNat,,,,
Allophyllum divaricatum,Allophyllum divaricatum,accepted,Polemoniaceae,3.dicot,native,old and recent records,1935,2016,1935,2007,2016,2016,voucher,iNat,,,,
Phlox pulvinata,Phlox pulvinata,accepted,Polemoniaceae,3.dicot,native,old and recent records,1935,2012,1935,2012,,,voucher,voucher,,,,
Nicotiana acuminata,Nicotiana acuminata,accepted,Solanaceae,3.dicot,introduced,old and recent records,1935,2023,1935,2009,2023,2023,voucher,iNat,,,,
Festuca idahoensis,Festuca idahoensis,accepted,Poaceae,4.monocot,native,old and recent records,1935,2006,1935,2006,,,voucher,voucher,,,,
Erigeron eatonii,Erigeron eatonii,accepted,Asteraceae,3.dicot,native,old and recent records,1936,2005,1936,2005,,,voucher,voucher,,,,
Erigeron foliosus,Erigeron foliosus,accepted,Asteraceae,3.dicot,native,old and recent records,1936,2007,1936,2007,,,voucher,voucher,,,,
Boechera divaricarpa,Boechera divaricarpa,accepted,Brassicaceae,3.dicot,native,old and recent records,1936,1999,1936,1999,,,voucher,voucher,,,,
Sabulina pusilla,Sabulina pusilla,accepted,Caryophyllaceae,3.dicot,native,old and recent records,1936,2010,1936,2010,,,voucher,voucher,,,,
Stellaria calycantha,Stellaria calycantha,accepted,Caryophyllaceae,3.dicot,native,old and recent records,1936,2017,1936,2017,,,voucher,voucher,,,,
Quercus wislizeni,Quercus wislizeni,accepted,Fagaceae,3.dicot,native,old and recent records,1936,2023,1936,1948,2014,2023,voucher,iNat,,,,
Gayophytum humile,Gayophytum humile,accepted,Onagraceae,3.dicot,native,old and recent records,1936,2017,1936,2017,,,voucher,voucher,,,,
Aphyllon corymbosum,Aphyllon corymbosum,accepted,Orobanchaceae,3.dicot,native,old and recent records,1936,2022,1936,2014,2016,2022,voucher,iNat,,,,
Castilleja pilosa,Castilleja pilosa,accepted,Orobanchaceae,3.dicot,native,old and recent records,1936,2012,1936,2012,,,voucher,voucher,,,,
Erythranthe suksdorfii,Erythranthe suksdorfii,accepted,Phrymaceae,3.dicot,native,old and recent records,1936,2022,1936,2011,2019,2022,voucher,iNat,,,,
Collomia heterophylla,Collomia heterophylla,accepted,Polemoniaceae,3.dicot,native,old and recent records,1936,2022,1936,2014,2016,2022,voucher,iNat,,,,
Rumex californicus,Rumex californicus,accepted,Polygonaceae,3.dicot,native,old and recent records,1936,2005,1936,2005,,,voucher,voucher,,,,
Carex tompkinsii,Carex tompkinsii,accepted,Cyperaceae,4.monocot,native,old and recent records,1936,2002,1936,2002,,,voucher,voucher,,,,
Oreobolopsis clementis,Oreobolopsis clementis,accepted,Cyperaceae,4.monocot,native,old and recent records,1936,2021,1936,2010,2008,2021,voucher,iNat,,,,
Triglochin palustris,Triglochin palustris,accepted,Juncaginaceae,4.monocot,native,old and recent records,1936,2021,1936,2006,2008,2021,voucher,iNat,,,,
Eriocoma pinetorum,Eriocoma pinetorum,accepted,Poaceae,4.monocot,native,old and recent records,1936,2012,1936,2012,,,voucher,voucher,,,,
Poa pringlei,Poa pringlei,accepted,Poaceae,4.monocot,native,old and recent records,1936,1990,1936,1990,,,voucher,voucher,,,,
Cerastium beeringianum,Cerastium beeringianum,accepted,Caryophyllaceae,3.dicot,native,old and recent records,1937,2012,1937,2012,,,voucher,voucher,,,,
Drosera rotundifolia,Drosera rotundifolia,accepted,Droseraceae,3.dicot,native,old and recent records,1937,2020,1937,2009,2012,2020,voucher,iNat,,,,
Lycopus uniflorus,Lycopus uniflorus,accepted,Lamiaceae,3.dicot,native,old and recent records,1937,2008,1937,2008,,,voucher,voucher,,,,
Utricularia gibba,Utricularia gibba,accepted,Lentibulariaceae,3.dicot,native,old and recent records,1937,2011,1937,2011,,,voucher,voucher,,,,
Eriogonum rosense,Eriogonum rosense,accepted,Polygonaceae,3.dicot,native,old and recent records,1937,2021,1937,2012,2021,2021,voucher,iNat,,,,
Carex capitata,Carex capitata,accepted,Cyperaceae,4.monocot,native,old and recent records,1937,2021,1937,2013,2021,2021,voucher,iNat,,,,
Carex limosa,Carex limosa,accepted,Cyperaceae,4.monocot,native,old and recent records,1937,2011,1937,2011,,,voucher,voucher,,,,
Dulichium arundinaceum,Dulichium arundinaceum,accepted,Cyperaceae,4.monocot,native,old and recent records,1937,2011,1937,2011,,,voucher,voucher,,,,
Eriophorum gracile,Eriophorum gracile,accepted,Cyperaceae,4.monocot,native,old and recent records,1937,2023,1937,2006,2023,2023,voucher,iNat,,,,
Festuca subulata,Festuca subulata,accepted,Poaceae,4.monocot,native,old and recent records,1937,2006,1937,2006,,,voucher,voucher,,,,
Potamogeton robbinsii,Potamogeton robbinsii,accepted,Potamogetonaceae,4.monocot,native,old and recent records,1937,2008,1937,2008,,,voucher,voucher,,,,
Nemophila parviflora,Nemophila parviflora,accepted,Boraginaceae,3.dicot,native,old and recent records,1938,2019,1938,1998,2019,2019,voucher,iNat,,,,
Utricularia minor,Utricularia minor,accepted,Lentibulariaceae,3.dicot,native,old and recent records,1938,2007,1938,2007,,,voucher,voucher,,,,
Rotala ramosior,Rotala ramosior,accepted,Lythraceae,3.dicot,native,old and recent records,1938,2008,1938,2008,,,voucher,voucher,,,,
Potentilla pseudosericea,Potentilla pseudosericea,accepted,Rosaceae,3.dicot,native,old and recent records,1938,2012,1938,2012,,,voucher,voucher,,,,
Galium porrigens,Galium porrigens,accepted,Rubiaceae,3.dicot,native,old and recent records,1938,2023,1938,2006,2019,2023,voucher,iNat,,,,
Calliscirpus brachythrix,Calliscirpus brachythrix,accepted,Cyperaceae,4.monocot,native,old and recent records,1938,2007,1938,2007,,,voucher,voucher,,,,
Carex capillaris,Carex capillaris,accepted,Cyperaceae,4.monocot,native,old and recent records,1938,2007,1938,2007,,,voucher,voucher,,,,
Carex cusickii,Carex cusickii,accepted,Cyperaceae,4.monocot,native,old and recent records,1938,2006,1938,2006,,,voucher,voucher,,,,
Carex praticola,Carex praticola,accepted,Cyperaceae,4.monocot,native,old and recent records,1938,2003,1938,2003,,,voucher,voucher,,,,
Cyperus subsquarrosus,Cyperus subsquarrosus,synonym,Cyperaceae,4.monocot,native,old and recent records,1938,2008,1938,2008,,,voucher,voucher,,,,
Potamogeton pusillus,Potamogeton pusillus,accepted,Potamogetonaceae,4.monocot,native,old and recent records,1938,2004,1938,2004,,,voucher,voucher,,,,
Sagittaria cuneata,Sagittaria cuneata,accepted,Alismataceae,5.monocot-colorful,native,old and recent records,1938,2006,1938,2006,,,voucher,voucher,,,,
Allium tribracteatum,Allium tribracteatum,accepted,Amaryllidaceae,5.monocot-colorful,native,old and recent records,1938,2022,1938,2010,2022,2022,voucher,iNat,,,,
Toxicodendron diversilobum,Toxicodendron diversilobum,accepted,Anacardiaceae,3.dicot,native,old and recent records,1939,2023,1939,2006,2015,2023,voucher,iNat,,,,
Bidens tripartita,Bidens tripartita,accepted,Asteraceae,3.dicot,introduced,old and recent records,1939,2008,1939,2008,,,voucher,voucher,,,,
Hypochaeris glabra,Hypochaeris glabra,accepted,Asteraceae,3.dicot,introduced,old and recent records,1939,2010,1939,2010,,,voucher,voucher,,,,
Pholistoma auritum,Pholistoma auritum,accepted,Boraginaceae,3.dicot,native,old and recent records,1939,2022,1939,1939,2022,2022,voucher,iNat,,,,
Zeltnera abramsii,Zeltnera abramsii,accepted,Gentianaceae,3.dicot,native,old and recent records,1939,2022,1939,1939,2022,2022,voucher,iNat,,,,
Aphyllon californicum,Aphyllon californicum,accepted,Orobanchaceae,3.dicot,native,old and recent records,1939,2021,1939,1944,2021,2021,voucher,iNat,,,,
Potentilla pensylvanica,Potentilla pensylvanica,accepted,Rosaceae,3.dicot,native,old and recent records,1939,2012,1939,2012,,,voucher,voucher,,,,
Potamogeton foliosus,Potamogeton foliosus,accepted,Potamogetonaceae,4.monocot,native,old and recent records,1939,2008,1939,2008,,,voucher,voucher,,,,
Claytonia lanceolata,Claytonia lanceolata,accepted,Montiaceae,3.dicot,native,old and recent records,1940,2021,1940,1940,2014,2021,voucher,iNat,,,,
Ehrendorferia chrysantha,Ehrendorferia chrysantha,accepted,Papaveraceae,3.dicot,native,old and recent records,1940,2020,1940,1959,2020,2020,voucher,iNat,,,,
Carex aquatilis,Carex aquatilis,accepted,Cyperaceae,4.monocot,native,old and recent records,1940,2006,1940,2006,,,voucher,voucher,,,,
Poa leptocoma,Poa leptocoma,accepted,Poaceae,4.monocot,native,old and recent records,1940,2012,1940,2012,2010,2010,voucher,voucher,,,,
Sedella pumila,Sedella pumila,accepted,Crassulaceae,3.dicot,native,old and recent records,1941,2021,1941,1960,2009,2021,voucher,iNat,,,,
Lupinus formosus,Lupinus formosus,accepted,Fabaceae,3.dicot,native,old and recent records,1941,2020,1941,2006,2018,2020,voucher,iNat,,,,
Trifolium ciliolatum,Trifolium ciliolatum,accepted,Fabaceae,3.dicot,native,old and recent records,1941,2022,1941,1941,2016,2022,voucher,iNat,,,,
Pulsatilla occidentalis,Pulsatilla occidentalis,accepted,Ranunculaceae,3.dicot,native,old and recent records,1941,2015,1941,1998,2015,2015,voucher,iNat,,,,
Gentiana calycosa,Gentiana calycosa,accepted,Gentianaceae,3.dicot,native,old and recent records,1942,2023,1942,1942,2019,2023,voucher,iNat,,,,
Juncus hemiendytus,Juncus hemiendytus,accepted,Juncaceae,4.monocot,native,old and recent records,1942,2009,1942,2009,,,voucher,voucher,,,,
Calycadenia multiglandulosa,Calycadenia multiglandulosa,accepted,Asteraceae,3.dicot,native,old and recent records,1943,2023,1943,1943,2023,2023,voucher,iNat,,,,
Navarretia intertexta,Navarretia intertexta,accepted,Polemoniaceae,3.dicot,native,old and recent records,1943,2019,1943,1961,2017,2019,voucher,iNat,,,,
Lithophragma heterophyllum,Lithophragma heterophyllum,accepted,Saxifragaceae,3.dicot,native,old and recent records,1943,2022,1943,2006,2019,2022,voucher,iNat,,,,
Pellaea andromedifolia,Pellaea andromedifolia,accepted,Pteridaceae,1.ferns/primitive,native,old and recent records,1944,2023,1944,1965,2016,2023,voucher,iNat,,,,
Chenopodium atrovirens,Chenopodium atrovirens,accepted,Amaranthaceae,3.dicot,native,old and recent records,1944,2010,1944,2010,,,voucher,voucher,,,,
Silene antirrhina,Silene antirrhina,accepted,Caryophyllaceae,3.dicot,native,old and recent records,1944,2009,1944,2009,,,voucher,voucher,,,,
Medicago polymorpha,Medicago polymorpha,accepted,Fabaceae,3.dicot,introduced,old and recent records,1944,1998,1944,1998,,,voucher,voucher,,,,
Melilotus indicus,Melilotus indicus,accepted,Fabaceae,3.dicot,introduced,old and recent records,1944,2009,1944,2009,,,voucher,voucher,,,,
Marrubium vulgare,Marrubium vulgare,accepted,Lamiaceae,3.dicot,introduced,old and recent records,1944,1998,1944,1998,,,voucher,voucher,,,,
Plantago major,Plantago major,accepted,Plantaginaceae,3.dicot,introduced,old and recent records,1944,2023,1944,1998,2021,2023,voucher,iNat,,,,
Polygonum californicum,Polygonum californicum,accepted,Polygonaceae,3.dicot,native,old and recent records,1944,2006,1944,2006,,,voucher,voucher,,,,
Carex canescens,Carex canescens,accepted,Cyperaceae,4.monocot,native,old and recent records,1944,2009,1944,2009,,,voucher,voucher,,,,
Carex praeceptorum,Carex praeceptorum,accepted,Cyperaceae,4.monocot,native,old and recent records,1944,2010,1944,2010,,,voucher,voucher,,,,
Carex simulata,Carex simulata,accepted,Cyperaceae,4.monocot,native,old and recent records,1944,2003,1944,2003,,,voucher,voucher,,,,
Juncus confusus,Juncus confusus,accepted,Juncaceae,4.monocot,native,old and recent records,1944,1998,1944,1998,,,voucher,voucher,,,,
Juncus tiehmii,Juncus tiehmii,accepted,Juncaceae,4.monocot,native,old and recent records,1944,2006,1944,2006,,,voucher,voucher,,,,
Avena barbata,Avena barbata,accepted,Poaceae,4.monocot,introduced,old and recent records,1944,2006,1944,2006,,,voucher,voucher,,,,
Cynodon dactylon,Cynodon dactylon,accepted,Poaceae,4.monocot,introduced,old and recent records,1944,2010,1944,2010,,,voucher,voucher,,,,
Lolium temulentum,Lolium temulentum,accepted,Poaceae,4.monocot,introduced,old and recent records,1944,1998,1944,1998,,,voucher,voucher,,,,
Poa annua,Poa annua,accepted,Poaceae,4.monocot,introduced,old and recent records,1944,2010,1944,2010,,,voucher,voucher,,,,
Typha latifolia,Typha latifolia,accepted,Typhaceae,4.monocot,native,old and recent records,1944,2020,1944,1958,2019,2020,voucher,iNat,,,,
Taraxacum officinale,Taraxacum officinale,accepted,Asteraceae,3.dicot,introduced,old and recent records,1946,2022,1946,2005,2015,2022,voucher,iNat,,,,
Veronica cusickii,Veronica cusickii,accepted,Plantaginaceae,3.dicot,native,old and recent records,1947,2007,1947,2007,,,voucher,voucher,,,,
Logfia gallica,Logfia gallica,accepted,Asteraceae,3.dicot,introduced,old and recent records,1948,2002,1948,2002,,,voucher,voucher,,,,
Astragalus whitneyi,Astragalus whitneyi,accepted,Fabaceae,3.dicot,native,old and recent records,1948,2010,1948,2010,,,voucher,voucher,,,,
Carex angustata,Carex angustata,accepted,Cyperaceae,4.monocot,native,old and recent records,1948,2021,1948,2021,,,voucher,voucher,,,,
Juncus amuricus,Juncus amuricus,accepted,Juncaceae,4.monocot,native,old and recent records,1948,2009,1948,2009,,,voucher,voucher,,,,
Carex scirpoidea,Carex scirpoidea,accepted,Cyperaceae,4.monocot,native,old and recent records,1949,2006,1949,2006,,,voucher,voucher,,,,
Poa compressa,Poa compressa,accepted,Poaceae,4.monocot,introduced,old and recent records,1949,1999,1949,1999,,,voucher,voucher,,,,
Hartmaniella sierrae,Hartmaniella sierrae,accepted,Caryophyllaceae,3.dicot,native,old and recent records,1951,2005,1951,2005,,,voucher,voucher,,,,
Verbascum thapsus,Verbascum thapsus,accepted,Scrophulariaceae,3.dicot,introduced,old and recent records,1951,2024,1951,2021,2009,2024,voucher,iNat,,,,
Salix boothii,Salix boothii,accepted,Salicaceae,3.dicot,native,old and recent records,1953,2006,1953,2006,,,voucher,voucher,,,,
Digitalis purpurea,Digitalis purpurea,accepted,Plantaginaceae,3.dicot,introduced,old and recent records,1958,2023,1958,2008,2011,2023,voucher,iNat,,,,
Carex viridula,Carex viridula,accepted,Cyperaceae,4.monocot,native,old and recent records,1958,2008,1958,2008,,,voucher,voucher,,,,
Coleataenia rigidula,Coleataenia rigidula,accepted,Poaceae,4.monocot,introduced,old and recent records,1958,2006,1958,2006,,,voucher,voucher,,,,
Hieracium scouleri,Hieracium scouleri,accepted,Asteraceae,3.dicot,native,old and recent records,1959,2002,1959,2002,,,voucher,voucher,,,,
Draba praealta,Draba praealta,accepted,Brassicaceae,3.dicot,native,old and recent records,1959,2011,1959,2011,,,voucher,voucher,,,,
Silene coronaria,Silene coronaria,accepted,Caryophyllaceae,3.dicot,introduced,old and recent records,1959,2023,1959,2008,2017,2023,voucher,iNat,,,,
Poa bulbosa,Poa bulbosa,accepted,Poaceae,4.monocot,introduced,old and recent records,1959,2023,1959,2009,2014,2023,voucher,iNat,,,,
Botrychium minganense,Botrychium minganense,accepted,Ophioglossaceae,1.ferns/primitive,native,old and recent records,1961,2007,1961,2007,,,voucher,voucher,,,,
