Park Code,Category,Order,Family,Taxa Code,Scientific Name,Synonyms,Common Name,Occurrence,Occurrence Tags,Abundance,Nativeness,Nativeness Tags,Record Status
YOSE,Vascular Plant,Caryophyllales,Polygonaceae,115834,Rumex acetosella,,"common sheep sorrel, field sorrel, red sorrel, sheep sorrel",Present,,Common,Non-native,,Approved
YOSE,Vascular Plant,Caryophyllales,Polygonaceae,115856,Rumex conglomeratus,,"clustered dock, sharp dock",Present,,Common,Non-native,,Approved
YOSE,Vascular Plant,Caryophyllales,Polygonaceae,115867,Rumex crispus,,"curly dock, narrowleaf dock, sour dock, yellow dock",Present,,Common,Non-native,,Approved
YOSE,Vascular Plant,Caryophyllales,Polygonaceae,119125,Rumex paucifolius,,"alpine sheep sorrel, fewleaved dock, meadow dock",Present,,Common,Native,,Approved
YOSE,Vascular Plant,Caryophyllales,Polygonaceae,117261,Rumex pulcher,,fiddle dock,Present,,Rare,Non-native,,Approved
YOSE,Vascular Plant,Caryophyllales,Polygonaceae,216458,Rumex salicifolius var. denticulatus,Rumex californicus (193527),"California dock, toothed willow dock",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Caryophyllales,Polygonaceae,236677,Rumex salicifolius var. triangulivalvis,,,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Caryophyllales,Portulacaceae,113142,Portulaca oleracea,,"akulikuli-kula, common purslane, duckweed, garden purslane, little hogweed, little-hogweed, purslane, pursley, wild portulaca",Probably Present,,,Non-native,,Approved
YOSE,Vascular Plant,Celastrales,Celastraceae,158532,Parnassia californica,,"California grass of Parnassus, California grass-of-Parnassus",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Cornales,Cornaceae,130561,Cornus nuttallii,,Pacific dogwood,Present,,Common,Native,,Approved
YOSE,Vascular Plant,Cornales,Cornaceae,155953,Cornus sericea,,"redosier, redosier dogwood",,,,,,In Review
YOSE,Vascular Plant,Cornales,Cornaceae,204790,Cornus sericea ssp. occidentalis,,western dogwood,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Cornales,Cornaceae,204792,Cornus sericea ssp. sericea,,"redosier dogwood, Siberian dogwood, Tatarian dogwood",Present,,Common,Native,,Approved
YOSE,Vascular Plant,Cornales,Hydrangeaceae,124424,Philadelphus lewisii,,Lewis' mock orange,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Cornales,Loasaceae,159668,Mentzelia crocea,,Sierra blazingstar,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Cornales,Loasaceae,159678,Mentzelia dispersa,,"bushy blazingstar, Nevada blazingstar, scattered blazingstar",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Cornales,Loasaceae,159704,Mentzelia lindleyi,,Lindley's blazingstar,Probably Present,,,Native,,Approved
YOSE,Vascular Plant,Crossosomatales,Staphyleaceae,125689,Staphylea bolanderi,,Sierra bladdernut,Present,,Rare,Native,,Approved
YOSE,Vascular Plant,Cucurbitales,Cucurbitaceae,118509,Marah fabaceus,,"California manroot, valley manroot",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Cucurbitales,Cucurbitaceae,118511,Marah horridus,,Sierra manroot,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Cucurbitales,Cucurbitaceae,118514,Marah watsonii,,taw manroot,Not In Park,False Report,,Native,,Approved
YOSE,Vascular Plant,Cucurbitales,Datiscaceae,118448,Datisca glomerata,,Durango root,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Dioscoreales,Nartheciaceae,141736,Narthecium californicum,,California bog asphodel,Present,,Rare,Native,,Approved
YOSE,Vascular Plant,Dipsacales,Adoxaceae,131712,Sambucus melanocarpa,Sambucus racemosa var. melanocarpa (218047),,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Dipsacales,Adoxaceae,131713,Sambucus mexicana,,Mexican elder,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Dipsacales,Adoxaceae,237592,Sambucus racemosa var. microbotrys,,European red elderberry,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Dipsacales,Adoxaceae,130846,Viburnum ellipticum,,common viburnum,Not In Park,False Report,,Native,,Approved
YOSE,Vascular Plant,Dipsacales,Caprifoliaceae,185011,Lonicera cauriana,,,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Dipsacales,Caprifoliaceae,131674,Lonicera conjugialis,,purpleflower honeysuckle,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Dipsacales,Caprifoliaceae,131682,Lonicera interrupta,,chaparral honeysuckle,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Dipsacales,Caprifoliaceae,211331,Lonicera involucrata var. involucrata,,twinberry honeysuckle,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Dipsacales,Caprifoliaceae,219247,Symphoricarpos albus var. laevigatus,,common snowberry,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Dipsacales,Caprifoliaceae,131726,Symphoricarpos mollis,,creeping snowberry,Present,,Common,Native,,Approved
YOSE,Vascular Plant,Dipsacales,Caprifoliaceae,215300,Symphoricarpos rotundifolius var. rotundifolius,,roundleaf snowberry,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Dipsacales,Valerianaceae,290483,Plectritis brachystemon,,,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Dipsacales,Valerianaceae,131772,Plectritis ciliosa ssp. ciliosa,,"longspur seablush, long-spur seablush",Unconfirmed,,,Native,,Approved
YOSE,Vascular Plant,Dipsacales,Valerianaceae,131747,Valeriana californica,,California valerian,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Dipsacales,Valerianaceae,207661,Valeriana sitchensis ssp. scouleri,,,Unconfirmed,,,Native,,Approved
YOSE,Vascular Plant,Equisetales,Equisetaceae,79672,Equisetum arvense,,"common horsetail, field horsetail, scouringrush, western horsetail",Present,,Common,Native,,Approved
YOSE,Vascular Plant,Equisetales,Equisetaceae,205427,Equisetum hyemale ssp. affine,,scouringrush horsetail,Present,,Common,Native,,Approved
YOSE,Vascular Plant,Equisetales,Equisetaceae,79716,Equisetum laevigatum,,"horsetail, smooth horsetail, smooth scouringrush, smooth scouring-rush",Present,,Common,Native,,Approved
YOSE,Vascular Plant,Ericales,Ericaceae,120208,Allotropa virgata,,sugarstick,Present,,Rare,Native,,Approved
YOSE,Vascular Plant,Ericales,Ericaceae,127229,Arctostaphylos nevadensis,,pinemat manzanita,Present,,Common,Native,,Approved
YOSE,Vascular Plant,Ericales,Ericaceae,127240,Arctostaphylos patula,,,Present,,Common,Native,,Approved
YOSE,Vascular Plant,Ericales,Ericaceae,94826,Arctostaphylos viscida ssp. mariposa,,Mariposa manzanita,Present,,Common,Native,,Approved
YOSE,Vascular Plant,Ericales,Ericaceae,94825,Arctostaphylos viscida ssp. viscida,,"sticky whiteleaf manzanita, whiteleaf manzanita",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Ericales,Ericaceae,127664,Cassiope mertensiana,,"western moss heather, white heather",Present,,Common,Native,,Approved
YOSE,Vascular Plant,Ericales,Ericaceae,120212,Chimaphila umbellata,,"pipsissewa, prince's pine",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Ericales,Ericaceae,119281,Gaultheria humifusa,,"alpine spicywintergreen, western wintergreen",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Ericales,Ericaceae,119308,Kalmia polifolia,,"bog kalmia, bog laurel, box laurel, swamp laurel",,,,,,In Review
YOSE,Vascular Plant,Ericales,Ericaceae,204388,Kalmia polifolia ssp. microphylla,,,Present,,Common,Native,,Approved
YOSE,Vascular Plant,Ericales,Ericaceae,668064,Kalmia polifolia ssp. polifolia,,mountain laurel,Probably Present,,,Native,,Approved
YOSE,Vascular Plant,Ericales,Ericaceae,127670,Ledum glandulosum,,"glandular Labrador tea, western Labrador tea",Present,,Common,Native,,Approved
YOSE,Vascular Plant,Ericales,Ericaceae,127681,Leucothoe davisiae,,Sierra laurel,Present,,Rare,Native,,Approved
YOSE,Vascular Plant,Ericales,Ericaceae,157180,Orthilia secunda,,"one-sided wintergreen, sidebells wintergreen",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Ericales,Ericaceae,119325,Phyllodoce breweri,,"Brewer's mountain heather, purple mountainheath, red mountainheather",Present,,Common,Native,,Approved
YOSE,Vascular Plant,Ericales,Ericaceae,120230,Pleuricospora fimbriolata,,"fringed pinesap, sierra sap",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Ericales,Ericaceae,120232,Pterospora andromedea,,"giant bird's nest, giant pinedrops, woodland pinedrops",Present,,Common,Native,,Approved
YOSE,Vascular Plant,Ericales,Ericaceae,120195,Pyrola asarifolia,,"bog wintergreen, liverleaf wintergreen, pink wintergreen",,,,,,In Review
YOSE,Vascular Plant,Ericales,Ericaceae,206058,Pyrola asarifolia ssp. asarifolia,,"bog wintergreen, liverleaf wintergreen",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Ericales,Ericaceae,120203,Pyrola minor,,"lesser wintergreen, snowline wintergreen",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Ericales,Ericaceae,120204,Pyrola picta,,white-veined wintergreen,Present,,Common,Native,,Approved
YOSE,Vascular Plant,Ericales,Ericaceae,119359,Rhododendron occidentale,,"California azalea, Sonoma azalea, western azalea",Present,,Common,Native,,Approved
YOSE,Vascular Plant,Ericales,Ericaceae,160077,Sarcodes sanguinea,,snowplant,Present,,Common,Native,,Approved
YOSE,Vascular Plant,Ericales,Ericaceae,288382,Vaccinium caespitosum,,,Present,,Common,Native,,Approved
YOSE,Vascular Plant,Ericales,Ericaceae,127757,Vaccinium parvifolium,,red huckleberry,Present,,Rare,Native,,Approved
YOSE,Vascular Plant,Ericales,Ericaceae,207648,Vaccinium uliginosum ssp. occidentale,,,Present,,Common,Native,,Approved
YOSE,Vascular Plant,Ericales,Polemoniaceae,138934,Allophyllum divaricatum,,purple false gilyflower,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Ericales,Polemoniaceae,84174,Allophyllum gilioides ssp. gilioides,,"dense false gilia, dense false gilyflower",Present,,Common,Native,,Approved
YOSE,Vascular Plant,Ericales,Polemoniaceae,84175,Allophyllum gilioides ssp. violaceum,,"dense false gilia, dense false gilyflower",Present,,Common,Native,,Approved
YOSE,Vascular Plant,Ericales,Polemoniaceae,138936,Allophyllum integrifolium,,"mountain false gilia, white false gilyflower",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Ericales,Polemoniaceae,138939,Collomia grandiflora,,"grand collomia, largeflowered collomia",Present,,Common,Native,,Approved
YOSE,Vascular Plant,Ericales,Polemoniaceae,138943,Collomia heterophylla,,variableleaf collomia,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Ericales,Polemoniaceae,138944,Collomia linearis,,"narrowleaf mountaintrumpet, narrow-leaf mountain-trumpet, slenderleaf collomia, tiny trumpet",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Ericales,Polemoniaceae,138948,Collomia tinctoria,,"staining collomia, yellowstain collomia",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Ericales,Polemoniaceae,139774,Eriastrum sparsiflorum,,"fewflower woolstar, Great Basin woollystar",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Ericales,Polemoniaceae,139813,Gilia capillaris,,"miniature gilia, smoothleaf gilia",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Ericales,Polemoniaceae,139816,Gilia capitata ssp. abrotanifolia,,bluehead gilia,Unconfirmed,,,Native,,Approved
YOSE,Vascular Plant,Ericales,Polemoniaceae,139819,Gilia capitata ssp. mediomontana,,foothill gilia,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Ericales,Polemoniaceae,139821,Gilia capitata ssp. pedemontana,,bluehead gilia,Probably Present,,,Native,,Approved
YOSE,Vascular Plant,Ericales,Polemoniaceae,139851,Gilia leptalea,,Bridges' gilia,,,,,,In Review
YOSE,Vascular Plant,Ericales,Polemoniaceae,139853,Gilia leptalea ssp. bicolor,,Bridges' gilia,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Ericales,Polemoniaceae,139852,Gilia leptalea ssp. leptalea,,Bridges' gilia,Present,,Common,Native,,Approved
YOSE,Vascular Plant,Ericales,Polemoniaceae,126964,Gilia tricolor ssp. tricolor,,bird's-eye gilia,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Ericales,Polemoniaceae,126972,Ipomopsis aggregata,,"scarlet gilia, skyrocket gilia",,,,,,In Review
YOSE,Vascular Plant,Ericales,Polemoniaceae,126976,Ipomopsis aggregata ssp. bridgesii,,scarlet gilia,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Ericales,Polemoniaceae,202831,Ipomopsis aggregata ssp. formosissima,,"scarlet gilia, scarlet skyrocket, skyrocket gilia",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Ericales,Polemoniaceae,127549,Leptodactylon pungens,,"common prickly gilia, granite gilia, granite prickly gilia, granite prickly phlox",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Ericales,Polemoniaceae,127560,Linanthus bicolor,,true babystars,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Ericales,Polemoniaceae,127617,Linanthus ciliatus,,"bristlyleaf linanthus, whiskerbrush",Present,,Common,Native,,Approved
YOSE,Vascular Plant,Ericales,Polemoniaceae,127625,Linanthus dichotomus,,"evening snow, eveningsnow",Present,,Common,Native,,Approved
YOSE,Vascular Plant,Ericales,Polemoniaceae,127565,Linanthus filipes,,thread linanthus,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Ericales,Polemoniaceae,127572,Linanthus harknessii,,"Harkness' flaxflower, threeseed linanthus",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Ericales,Polemoniaceae,127583,Linanthus montanus,,mustang clover,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Ericales,Polemoniaceae,127587,Linanthus nuttallii ssp. pubescens,,"Nuttall's deserttrumpets, Nuttall's linanthus",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Ericales,Polemoniaceae,127639,Navarretia divaricata ssp. divaricata,,divaricate navarretia,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Ericales,Polemoniaceae,127640,Navarretia divaricata ssp. vividior,,divaricate navarretia,Probably Present,,,Native,,Approved
YOSE,Vascular Plant,Ericales,Polemoniaceae,201777,Navarretia intertexta ssp. intertexta,,needleleaf navarretia,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Ericales,Polemoniaceae,127647,Navarretia viscidula,,sticky pincushionplant,Unconfirmed,,,Native,,Approved
YOSE,Vascular Plant,Ericales,Polemoniaceae,137215,Phlox caespitosa,,"Douglas phlox, tufted phlox",Probably Present,,,Native,,Approved
YOSE,Vascular Plant,Ericales,Polemoniaceae,161713,Phlox condensata,,dwarf phlox,Present,,Rare,Native,,Approved
