"ID","Name_submitted","Overall_score","Name_matched_id","Name_matched","Name_score","Name_matched_rank","Author_submitted","Author_matched","Author_score","Canonical_author","Name_matched_accepted_family","Genus_submitted","Genus_matched","Genus_score","Specific_epithet_submitted","Specific_epithet_matched","Specific_epithet_score","Family_submitted","Family_matched","Family_score","Infraspecific_rank","Infraspecific_epithet_matched","Infraspecific_epithet_score","Infraspecific_rank_2","Infraspecific_epithet_2_matched","Infraspecific_epithet_2_score","Annotations","Unmatched_terms","Name_matched_url","Name_matched_lsid","Phonetic","Taxonomic_status","Accepted_name","Accepted_species","Accepted_name_author","Accepted_name_id","Accepted_name_rank","Accepted_name_url","Accepted_name_lsid","Accepted_family","Overall_score_order","Highertaxa_score_order","Source","Warnings","selected","unique_id"
"70","Deschampsia cespitosa","1","853610","Deschampsia cespitosa","1","species","","","","(L.) P.Beauv.","Poaceae","Deschampsia","Deschampsia","1","cespitosa","cespitosa","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:407579","","Y","Accepted","Deschampsia cespitosa","Deschampsia cespitosa","(L.) P.Beauv.","853610","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:407579","","Poaceae","1","1","wcvp","",true,71
"71","Juncus nevadensis","1","768376","Juncus nevadensis","1","species","","","","S.Watson","Juncaceae","Juncus","Juncus","1","nevadensis","nevadensis","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:315512","","Y","Accepted","Juncus nevadensis","Juncus nevadensis","S.Watson","768376","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:315512","","Juncaceae","1","1","wcvp","",true,72
"72","Agrostis scabra","1","835542","Agrostis scabra","1","species","","","","Willd.","Poaceae","Agrostis","Agrostis","1","scabra","scabra","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:390266","","Y","Accepted","Agrostis scabra","Agrostis scabra","Willd.","835542","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:390266","","Poaceae","1","1","wcvp","",true,73
"73","Trisetum spicatum","1","896446","Trisetum spicatum","1","species","","","","(L.) K.Richt.","Poaceae","Trisetum","Trisetum","1","spicatum","spicatum","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:448109","","Y","Synonym","Koeleria spicata","Koeleria spicata","(L.) Barberá, Quintanar, Soreng & P.M.Peterson","1466493","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:548246","","Poaceae","1","1","wcvp","",true,76
"74","Trisetum wolfii","1","896578","Trisetum wolfii","1","species","","","","Vasey","Poaceae","Trisetum","Trisetum","1","wolfii","wolfii","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:448233","","Y","Synonym","Graphephorum wolfii","Graphephorum wolfii","(Vasey) Coult.","1789056","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:418059","","Poaceae","1","1","wcvp","",true,77
"75","Senecio scorzonella","1","137165","Senecio scorzonella","1","species","","","","Greene","Asteraceae","Senecio","Senecio","1","scorzonella","scorzonella","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3082636","","Y","Accepted","Senecio scorzonella","Senecio scorzonella","Greene","137165","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3082636","","Asteraceae","1","1","wcvp","",true,78
"76","Lupinus polyphyllus","1","209212","Lupinus polyphyllus","1","species","","","","Lindl.","Fabaceae","Lupinus","Lupinus","1","polyphyllus","polyphyllus","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2346871","","Y","Accepted","Lupinus polyphyllus","Lupinus polyphyllus","Lindl.","209212","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2346871","","Fabaceae","1","1","wcvp","",true,79
"77","Lupinus gracilentus","1","166179","Lupinus gracilentus","1","species","","","","Greene","Fabaceae","Lupinus","Lupinus","1","gracilentus","gracilentus","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2348397","","Y","Accepted","Lupinus gracilentus","Lupinus gracilentus","Greene","166179","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2348397","","Fabaceae","1","1","wcvp","",true,80
"78","Isoetes nuttallii","1","1093664","Isoetes nuttallii","1","species","","","","A.Braun ex Engelm.","Isoetaceae","Isoetes","Isoetes","1","nuttallii","nuttallii","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3139271","","Y","Accepted","Isoetes nuttallii","Isoetes nuttallii","A.Braun ex Engelm.","1093664","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3139271","","Isoetaceae","1","1","wcvp","",true,81
"79","Antennaria media","1","122474","Antennaria media","1","species","","","","Greene","Asteraceae","Antennaria","Antennaria","1","media","media","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3089237","","Y","Accepted","Antennaria media","Antennaria media","Greene","122474","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3089237","","Asteraceae","1","1","wcvp","",true,82
"80","Gentianopsis holopetala","1","691650","Gentianopsis holopetala","1","species","","","","(A.Gray) Iltis","Gentianaceae","Gentianopsis","Gentianopsis","1","holopetala","holopetala","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2822437","","Y","Accepted","Gentianopsis holopetala","Gentianopsis holopetala","(A.Gray) Iltis","691650","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2822437","","Gentianaceae","1","1","wcvp","",true,83
"81","Gentianella amarella subsp. acuta","1","691059","Gentianella amarella subsp. acuta","1","subspecies","","","","(Michx.) J.M.Gillett","Gentianaceae","Gentianella","Gentianella","1","amarella","amarella","1","","","","subsp.","acuta","1","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2821886","","Y","Accepted","Gentianella amarella subsp. acuta","Gentianella amarella","(Michx.) J.M.Gillett","691059","subspecies","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2821886","","Gentianaceae","1","1","wcvp","",true,84
"82","Sisyrinchium bellum","1","777850","Sisyrinchium bellum","1","species","","","","S.Watson","Iridaceae","Sisyrinchium","Sisyrinchium","1","bellum","bellum","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:325017","","Y","Accepted","Sisyrinchium bellum","Sisyrinchium bellum","S.Watson","777850","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:325017","","Iridaceae","1","1","wcvp","",true,85
"83","Poa secunda subsp. secunda","1","1083149","Poa secunda subsp. secunda","1","subspecies","","","","","Poaceae","Poa","Poa","1","secunda","secunda","1","","","","subsp.","secunda","1","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:532560","","Y","Accepted","Poa secunda subsp. secunda","Poa secunda","","1083149","subspecies","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:532560","","Poaceae","1","1","wcvp","",true,86
"84","Carex aquatilis","1","339278","Carex aquatilis","1","species","","","","Wahlenb.","Cyperaceae","Carex","Carex","1","aquatilis","aquatilis","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:224563","","Y","Accepted","Carex aquatilis","Carex aquatilis","Wahlenb.","339278","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:224563","","Cyperaceae","1","1","wcvp","",true,87
"85","Eleocharis acicularis","1","396722","Eleocharis acicularis","1","species","","","","(L.) Roem. & Schult.","Cyperaceae","Eleocharis","Eleocharis","1","acicularis","acicularis","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:242255","","Y","Accepted","Eleocharis acicularis","Eleocharis acicularis","(L.) Roem. & Schult.","396722","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:242255","","Cyperaceae","1","1","wcvp","",true,89
"86","Castilleja miniata","1","583140","Castilleja miniata","1","species","","","","Douglas ex Benth.","Orobanchaceae","Castilleja","Castilleja","1","miniata","miniata","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2705151","","Y","Accepted","Castilleja miniata","Castilleja miniata","Douglas ex Benth.","583140","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2705151","","Orobanchaceae","1","1","wcvp","",true,90
"87","Symphyotrichum spathulatum","1","15437","Symphyotrichum spathulatum","1","species","","","","(Lindl.) G.L.Nesom","Asteraceae","Symphyotrichum","Symphyotrichum","1","spathulatum","spathulatum","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3103826","","Y","Accepted","Symphyotrichum spathulatum","Symphyotrichum spathulatum","(Lindl.) G.L.Nesom","15437","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3103826","","Asteraceae","1","1","wcvp","",true,91
"88","Muhlenbergia richardsonis","1","1789439","Muhlenbergia richardsonis","1","species","","","","(Trin.) Rydb.","Poaceae","Muhlenbergia","Muhlenbergia","1","richardsonis","richardsonis","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:425233","","Y","Accepted","Muhlenbergia richardsonis","Muhlenbergia richardsonis","(Trin.) Rydb.","1789439","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:425233","","Poaceae","1","1","wcvp","",true,92
"89","Salix orestera","1","920864","Salix orestera","1","species","","","","C.K.Schneid.","Salicaceae","Salix","Salix","1","orestera","orestera","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2920027","","Y","Accepted","Salix orestera","Salix orestera","C.K.Schneid.","920864","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2920027","","Salicaceae","1","1","wcvp","",true,93
"90","Botrychium multifidum","1","1100852","Botrychium multifidum","1","species","","","","(S.G.Gmel.) Rupr.","Ophioglossaceae","Botrychium","Botrychium","1","multifidum","multifidum","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3142265","","Y","Accepted","Botrychium multifidum","Botrychium multifidum","(S.G.Gmel.) Rupr.","1100852","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3142265","","Ophioglossaceae","1","1","wcvp","",true,94
"91","Erigeron compositus","1","3215","Erigeron compositus","1","species","","","","Pursh","Asteraceae","Erigeron","Erigeron","1","compositus","compositus","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3105322","","Y","Accepted","Erigeron compositus","Erigeron compositus","Pursh","3215","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3105322","","Asteraceae","1","1","wcvp","",true,95
"92","Trichophorum clementis","1","584592","Trichophorum clementis","1","species","","","","(M.E.Jones) S.G.Sm.","Cyperaceae","Trichophorum","Trichophorum","1","clementis","clementis","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:270665","","Y","Accepted","Trichophorum clementis","Trichophorum clementis","(M.E.Jones) S.G.Sm.","584592","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:270665","","Cyperaceae","1","1","wcvp","",true,96
