Park Code,Park Name,Category,Category Sort,Order,Family,Taxon Code,TSN,Taxon Record Status,Scientific Name,Common Names,Synonyms,Occurrence
YOSE,Yosemite National Park,Vascular Plant,6,Myrtales,Onagraceae,128776,27523,Active,Camissonia luciae,Santa Lucia suncup,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Myrtales,Onagraceae,128806,27550,Active,Camissonia sierrae ssp. alticola,"Mono Hot Springs evening primrose, Mono Hot Springs evening-primrose",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Myrtales,Onagraceae,128804,27549,Active,Camissonia sierrae ssp. sierrae,Sierra suncup,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Myrtales,Onagraceae,128822,27565,Active,Circaea alpina ssp. pacifica,"small enchanter nightshade, small enchanter's nightshade",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Myrtales,Onagraceae,128837,27579,Active,Clarkia australis,Small's southern clarkia,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Myrtales,Onagraceae,128840,27581,Active,Clarkia biloba ssp. biloba,twolobe clarkia,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Myrtales,Onagraceae,128856,27596,Active,Clarkia dudleyana,Dudley's clarkia,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Myrtales,Onagraceae,163895,506900,Active,Clarkia heterandra,mountain clarkia,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Myrtales,Onagraceae,129407,27611,Active,Clarkia modesta,Waltham Creek clarkia,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Myrtales,Onagraceae,129415,27619,Active,Clarkia purpurea ssp. quadrivulnera,"winecup clarkia, winecup fairyfan",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Myrtales,Onagraceae,129417,27620,Active,Clarkia purpurea ssp. viminea,winecup clarkia,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Myrtales,Onagraceae,129418,27621,Active,Clarkia rhomboidea,"broadleaf clarkia, diamond clarkia, diamond fairyfan",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Myrtales,Onagraceae,129430,27632,Active,Clarkia unguiculata,elegant clarkia,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Myrtales,Onagraceae,129432,27634,Active,Clarkia williamsonii,Fort Miller clarkia,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Myrtales,Onagraceae,126647,27283,Active,Epilobium anagallidifolium,"alpine willowherb, alpine willowweed, pimpernel willowherb",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Myrtales,Onagraceae,126650,27286,Active,Epilobium angustifolium ssp. circumvagum,fireweed,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Myrtales,Onagraceae,126652,27288,Active,Epilobium brachycarpum,"autumn willowherb, autumn willowweed, tall annual willowherb",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Myrtales,Onagraceae,126657,27292,Active,Epilobium canum ssp. latifolium,hummingbird trumpet,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Myrtales,Onagraceae,126659,27294,Active,Epilobium ciliatum ssp. ciliatum,"coast willowweed, fringed willowherb",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Myrtales,Onagraceae,126660,27295,Active,Epilobium ciliatum ssp. glandulosum,"fringed willowherb, glandular willowherb, glandular willowweed",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Myrtales,Onagraceae,168636,507916,Active,Epilobium densiflorum,"dense-flower spike-primrose, denseflower willowherb, denseflower willowweed",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Myrtales,Onagraceae,126667,27300,Active,Epilobium foliosum,"California willowherb, leafy willowherb",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Myrtales,Onagraceae,126670,27303,Active,Epilobium glaberrimum ssp. fastigiatum,"glaucus willowherb, smooth willowweed",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Myrtales,Onagraceae,126669,27302,Active,Epilobium glaberrimum ssp. glaberrimum,"glaucus willowherb, smooth willowweed",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Myrtales,Onagraceae,126671,27304,Active,Epilobium halleanum,"glandular willowherb, Hall's willowweed",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Myrtales,Onagraceae,126674,27307,Active,Epilobium hornemannii ssp. hornemannii,Hornemann's willowherb,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Myrtales,Onagraceae,168638,507917,Active,Epilobium howellii,Yuba Pass willowherb,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Myrtales,Onagraceae,126676,27309,Active,Epilobium lactiflorum,"broadleaf willowweed, milkflower willowherb, white-flower willowherb",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Myrtales,Onagraceae,126645,27281,Active,Epilobium latifolium,dwarf fireweed,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Myrtales,Onagraceae,126681,27313,Active,Epilobium minutum,"chaparral willowherb, minute willowweed",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Myrtales,Onagraceae,126685,27317,Active,Epilobium obcordatum,"rockfringe, rose willowweed",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Myrtales,Onagraceae,126687,27319,Active,Epilobium oregonense,"Oregon willowherb, Oregon willowweed",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Myrtales,Onagraceae,126692,27323,Active,Epilobium saximontanum,"Rocky Mountain willowherb, Rocky Mountain willowweed",,Probably Present
YOSE,Yosemite National Park,Vascular Plant,6,Myrtales,Onagraceae,168647,507921,Active,Epilobium torreyi,"narrowleaf willowweed, Torrey's willowherb",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Myrtales,Onagraceae,129472,27670,Active,Gayophytum decipiens,deceptive groundsmoke,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Myrtales,Onagraceae,129475,27673,Active,Gayophytum diffusum ssp. parviflorum,spreading groundsmoke,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Myrtales,Onagraceae,157402,502733,Active,Gayophytum eriospermum,Coville's groundsmoke,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Myrtales,Onagraceae,129477,27675,Active,Gayophytum heterozygum,"dwarf groundsmoke, zigzag groundsmoke",,Probably Present
YOSE,Yosemite National Park,Vascular Plant,6,Myrtales,Onagraceae,129478,27676,Active,Gayophytum humile,"dwarf groundsmoke, low groundsmoke",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Myrtales,Onagraceae,129480,27678,Active,Gayophytum racemosum,"blackfoot groundsmoke, black-foot groundsmoke",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Myrtales,Onagraceae,129481,27679,Active,Gayophytum ramosissimum,"muchbranched groundsmoke, pinyon groundsmoke",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Myrtales,Onagraceae,126706,27336,Active,Ludwigia palustris,"marsh primrose-willow, marsh seedbox",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Myrtales,Onagraceae,202376,524352,Active,Oenothera elata ssp. hirsutissima,"Hooker's evening primrose, Hooker's eveningprimrose, Hooker's evening-primrose",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Nymphaeales,Cabombaceae,85594,18370,Active,Brasenia schreberi,"Schreber's watershield, watershield",,Present
