institutionCode,collectionCode,basisOfRecord,family,species,day,month,year,decimalLatitude,decimalLongitude
UCJEPS,VASC,PreservedSpecimen,Rosaceae,Drymocallis hansenii,16,9,1933,37.88027,-119.672905
UCJEPS,VASC,PreservedSpecimen,Asteraceae,Madia glomerata,7,8,1932,37.899742,-119.662926
UCJEPS,VASC,PreservedSpecimen,Woodsiaceae,Woodsia scopulina,4,8,1983,37.902042,-119.650475
YM,,PreservedSpecimen,Violaceae,Viola sheltonii,6,7,2005,37.908688,-119.635003
UCJEPS,VASC,PreservedSpecimen,Poaceae,Danthonia californica,23,7,1934,37.911537,-119.63465
UCJEPS,VASC,PreservedSpecimen,Boraginaceae,Hackelia nervosa,15,6,1918,37.89477,-119.67272
UCJEPS,VASC,PreservedSpecimen,Orobanchaceae,Castilleja applegatei,17,7,1927,37.89477,-119.67272
UCJEPS,VASC,PreservedSpecimen,Cyperaceae,Carex subfusca,22,7,1934,37.89477,-119.67272
UCJEPS,VASC,PreservedSpecimen,Poaceae,Agrostis idahoensis,22,7,1934,37.89477,-119.67272
UCJEPS,VASC,PreservedSpecimen,Juncaceae,Juncus nevadensis,1,7,1902,37.8263,-119.4991
UCJEPS,VASC,PreservedSpecimen,Rosaceae,Potentilla grayi,1,7,1901,37.8263,-119.4991
UCJEPS,VASC,PreservedSpecimen,Brassicaceae,Draba albertina,1,7,1902,37.8263,-119.4991
UCJEPS,VASC,PreservedSpecimen,Cyperaceae,Carex subfusca,13,8,1938,37.8263,-119.4991
UCJEPS,VASC,PreservedSpecimen,Caprifoliaceae,Valeriana californica,1,7,1901,37.8263,-119.4991
UCJEPS,VASC,PreservedSpecimen,Rosaceae,Potentilla flabellifolia,1,7,1902,37.8263,-119.4991
UCJEPS,VASC,PreservedSpecimen,Salicaceae,Salix eastwoodiae,1,7,1902,37.8263,-119.4991
YM,,PreservedSpecimen,Orobanchaceae,Castilleja applegatei,12,7,2005,37.82712,-119.509803
YM,,PreservedSpecimen,Apiaceae,Cymopterus terebinthinus,12,7,2005,37.82712,-119.509803
YM,,PreservedSpecimen,Brassicaceae,Erysimum capitatum,12,7,2005,37.82712,-119.509803
YM,,PreservedSpecimen,Brassicaceae,Erysimum capitatum,12,7,2005,37.82712,-119.509803
YM,,PreservedSpecimen,Brassicaceae,Erysimum capitatum,12,7,2005,37.82712,-119.509803
YM,,PreservedSpecimen,Brassicaceae,Erysimum capitatum,12,7,2005,37.82712,-119.509803
YM,,PreservedSpecimen,Polemoniaceae,Phlox diffusa,13,7,2005,37.82712,-119.509803
YM,,PreservedSpecimen,Polemoniaceae,Phlox diffusa,13,7,2005,37.82712,-119.509803
UCJEPS,VASC,PreservedSpecimen,Brassicaceae,Erysimum capitatum,12,7,2005,37.82712,-119.5098
UCJEPS,VASC,PreservedSpecimen,Brassicaceae,Erysimum capitatum,12,7,2005,37.82712,-119.5098
UCJEPS,VASC,PreservedSpecimen,Polemoniaceae,Phlox diffusa,13,7,2005,37.82712,-119.5098
YM,,PreservedSpecimen,Fabaceae,Lupinus latifolius,3,9,1922,37.82958,-119.45812
YM,,PreservedSpecimen,Asteraceae,Senecio triangularis,1,9,1922,37.82958,-119.45812
UCJEPS,VASC,PreservedSpecimen,Poaceae,Muhlenbergia montana,28,8,1895,37.82958,-119.45812
UCJEPS,VASC,PreservedSpecimen,Poaceae,Poa secunda,NA,NA,NA,37.82958,-119.45812
UCJEPS,VASC,PreservedSpecimen,Poaceae,Poa secunda,NA,NA,NA,37.82958,-119.45812
UCJEPS,VASC,PreservedSpecimen,Poaceae,Poa secunda,NA,NA,NA,37.82958,-119.45812
YM,,PreservedSpecimen,Polemoniaceae,Polemonium californicum,1,8,2007,37.842624,-119.498557
YM,,PreservedSpecimen,Fabaceae,Lupinus covillei,31,8,2005,37.853536,-119.505778
YM,,PreservedSpecimen,Asteraceae,Crepis acuminata,31,8,2005,37.857092,-119.506354
YM,,PreservedSpecimen,Brassicaceae,Erysimum capitatum,31,8,2005,37.857092,-119.506354
YM,,PreservedSpecimen,Brassicaceae,Erysimum capitatum,31,8,2005,37.857092,-119.506354
YM,,PreservedSpecimen,Brassicaceae,Erysimum capitatum,31,8,2005,37.857092,-119.506354
YM,,PreservedSpecimen,Brassicaceae,Erysimum capitatum,31,8,2005,37.857092,-119.506354
YM,,PreservedSpecimen,Orobanchaceae,Castilleja nana,31,8,2005,37.857092,-119.506354
YM,,PreservedSpecimen,Asteraceae,Pyrrocoma apargioides,31,8,2005,37.857092,-119.506354
UCJEPS,VASC,PreservedSpecimen,Brassicaceae,Erysimum capitatum,31,8,2005,37.857094,-119.506355
UCJEPS,VASC,PreservedSpecimen,Brassicaceae,Erysimum capitatum,31,8,2005,37.857094,-119.506355
UCJEPS,VASC,PreservedSpecimen,Onagraceae,Epilobium anagallidifolium,31,8,2005,37.85755,-119.505424
UCJEPS,VASC,PreservedSpecimen,Boraginaceae,Phacelia hastata,31,8,2005,37.85755,-119.505424
YM,,PreservedSpecimen,Onagraceae,Epilobium anagallidifolium,31,8,2005,37.857553,-119.505426
YM,,PreservedSpecimen,Onagraceae,Epilobium anagallidifolium,31,8,2005,37.857553,-119.505426
YM,,PreservedSpecimen,Hydrophyllaceae,Phacelia hastata,31,8,2005,37.857553,-119.505426
YM,,PreservedSpecimen,Hydrophyllaceae,Phacelia hastata,31,8,2005,37.857553,-119.505426
YM,,PreservedSpecimen,Brassicaceae,Erysimum perenne,4,8,1965,37.84868568,-119.5118075
YM,,PreservedSpecimen,Brassicaceae,Erysimum capitatum,NA,NA,NA,37.848686,-119.511807
YM,,PreservedSpecimen,Brassicaceae,Erysimum capitatum,NA,NA,NA,37.848686,-119.511807
YM,,PreservedSpecimen,Onagraceae,Epilobium glaberrimum,9,8,1944,37.84873,-119.49542
YM,,PreservedSpecimen,Onagraceae,Epilobium glaberrimum,9,8,1944,37.84873,-119.49542
YM,,PreservedSpecimen,Cyperaceae,Carex kelloggii,9,8,1944,37.84873,-119.49542
YM,,PreservedSpecimen,Cyperaceae,Carex spectabilis,9,8,1944,37.84873,-119.49542
YM,,PreservedSpecimen,Juncaceae,Juncus chlorocephalus,9,8,1944,37.84873,-119.49542
YM,,PreservedSpecimen,Juncaceae,Juncus nevadensis,9,8,1944,37.84873,-119.49542
YM,,PreservedSpecimen,Alliaceae,Allium obtusum,NA,NA,NA,37.848686,-119.511807
YM,,PreservedSpecimen,Alliaceae,Allium obtusum,NA,NA,NA,37.848686,-119.511807
YM,,PreservedSpecimen,Alliaceae,Allium obtusum,NA,NA,NA,37.848686,-119.511807
YM,,PreservedSpecimen,Orobanchaceae,Castilleja nana,NA,NA,NA,37.848686,-119.511807
YM,,PreservedSpecimen,Hydrophyllaceae,Phacelia hydrophylloides,26,7,1929,37.85053,-119.46645
UCJEPS,VASC,PreservedSpecimen,Pinaceae,Pinus contorta,28,8,1980,37.834053,-119.461851
YM,,PreservedSpecimen,Asteraceae,Ericameria bloomeri,1,8,2007,37.841892,-119.498248
YM,,PreservedSpecimen,Cyperaceae,Carex straminiformis,1,8,2007,37.841892,-119.498248
YM,,PreservedSpecimen,Poaceae,Danthonia unispicata,9,8,1944,37.84873,-119.49542
YM,,PreservedSpecimen,Poaceae,Muhlenbergia montana,9,8,1944,37.84873,-119.49542
YM,,PreservedSpecimen,Cyperaceae,Carex congdonii,5,7,2007,37.90088,-119.460918
YM,,PreservedSpecimen,Cyperaceae,Carex congdonii,5,7,2007,37.90088,-119.460918
UCJEPS,VASC,PreservedSpecimen,Cyperaceae,Carex congdonii,5,7,2007,37.90088,-119.46091
YM,,PreservedSpecimen,Asteraceae,Erigeron elmeri,6,7,2007,37.901832,-119.462394
YM,,PreservedSpecimen,Asteraceae,Erigeron elmeri,6,7,2007,37.901832,-119.462394
UCJEPS,VASC,PreservedSpecimen,Asteraceae,Erigeron elmeri,6,7,2007,37.901833,-119.46239
YM,,PreservedSpecimen,Orobanchaceae,Orobanche uniflora,27,6,2004,37.902641,-119.529972
UCJEPS,VASC,PreservedSpecimen,Lamiaceae,Monardella odoratissima,5,9,1923,37.902706,-119.44098
UCJEPS,VASC,PreservedSpecimen,Lamiaceae,Monardella odoratissima,5,9,1923,37.902706,-119.44098
UCJEPS,VASC,PreservedSpecimen,Lamiaceae,Monardella odoratissima,5,9,1923,37.902706,-119.44098
UCJEPS,VASC,PreservedSpecimen,Cyperaceae,Carex congdonii,5,9,1923,37.902706,-119.44098
UCJEPS,VASC,PreservedSpecimen,Lamiaceae,Monardella odoratissima,5,9,1923,37.902706,-119.44098
UCJEPS,VASC,PreservedSpecimen,Lamiaceae,Monardella odoratissima,5,9,1923,37.902706,-119.44098
UCJEPS,VASC,PreservedSpecimen,Lamiaceae,Monardella odoratissima,5,9,1923,37.902706,-119.44098
UCJEPS,VASC,PreservedSpecimen,Juncaceae,Juncus parryi,5,9,1923,37.902706,-119.44098
YM,,PreservedSpecimen,Caryophyllaceae,Silene lemmonii,5,7,2007,37.90288,-119.447998
UCJEPS,VASC,PreservedSpecimen,Salicaceae,Salix scouleriana,15,5,1935,37.5265,-119.6407
YM,,PreservedSpecimen,Aristolochiaceae,Asarum lemmonii,NA,NA,NA,37.527764,-119.641303
YM,,PreservedSpecimen,Asteraceae,Cirsium occidentale,NA,NA,NA,37.527764,-119.641303
YM,,PreservedSpecimen,Asteraceae,Cirsium occidentale,NA,NA,NA,37.527764,-119.641303
YM,,PreservedSpecimen,Asteraceae,Senecio integerrimus,NA,NA,NA,37.527764,-119.641303
YM,,PreservedSpecimen,Asteraceae,Senecio integerrimus,NA,NA,NA,37.527764,-119.641303
YM,,PreservedSpecimen,Asteraceae,Senecio integerrimus,NA,NA,NA,37.527764,-119.641303
YM,,PreservedSpecimen,Asteraceae,Wyethia angustifolia,NA,NA,NA,37.527764,-119.641303
YM,,PreservedSpecimen,Fabaceae,Vicia americana,NA,NA,NA,37.527764,-119.641303
YM,,PreservedSpecimen,Fabaceae,Vicia americana,NA,NA,NA,37.527764,-119.641303
YM,,PreservedSpecimen,Hydrophyllaceae,Nemophila menziesii,NA,NA,NA,37.527764,-119.641303
YM,,PreservedSpecimen,Onagraceae,Clarkia rhomboidea,NA,NA,NA,37.527764,-119.641303
YM,,PreservedSpecimen,Rosaceae,Fragaria vesca,NA,NA,NA,37.527764,-119.641303
YM,,PreservedSpecimen,Plantaginaceae,Collinsia tinctoria,NA,NA,NA,37.527764,-119.641303
UCJEPS,VASC,PreservedSpecimen,Grossulariaceae,Ribes roezlii,29,5,1935,37.512351,-119.634552
UCJEPS,VASC,PreservedSpecimen,Grossulariaceae,Ribes roezlii,29,5,1935,37.512351,-119.634552
YM,,PreservedSpecimen,Aristolochiaceae,Asarum lemmonii,2,6,2004,37.522284,-119.635317
YM,,PreservedSpecimen,Aristolochiaceae,Asarum lemmonii,2,6,2004,37.522284,-119.635317
YM,,PreservedSpecimen,Asteraceae,Eriophyllum lanatum,2,7,2004,37.522284,-119.635317
YM,,PreservedSpecimen,Asteraceae,Eriophyllum lanatum,2,7,2004,37.522284,-119.635317
YM,,PreservedSpecimen,Asteraceae,Eriophyllum lanatum,2,7,2004,37.522284,-119.635317
YM,,PreservedSpecimen,Asteraceae,Eriophyllum lanatum,2,7,2004,37.522284,-119.635317
UCJEPS,VASC,PreservedSpecimen,Aristolochiaceae,Asarum lemmonii,2,6,2004,37.522285,-119.635315
UCJEPS,VASC,PreservedSpecimen,Rubiaceae,Galium mexicanum,22,8,2002,37.5025,-119.63701
YM,,PreservedSpecimen,Asteraceae,Cirsium vulgare,NA,NA,NA,37.530567,-119.636876
YM,,PreservedSpecimen,Asteraceae,Madia elegans,NA,NA,NA,37.530567,-119.636876
YM,,PreservedSpecimen,Brassicaceae,Streptanthus tortuosus,NA,NA,NA,37.530567,-119.636876
YM,,PreservedSpecimen,Iridaceae,Sisyrinchium bellum,NA,NA,NA,37.530567,-119.636876
YM,,PreservedSpecimen,Iridaceae,Sisyrinchium bellum,NA,NA,NA,37.530567,-119.636876
YM,,PreservedSpecimen,Lamiaceae,Agastache urticifolia,NA,NA,NA,37.530567,-119.636876
YM,,PreservedSpecimen,Lamiaceae,Agastache urticifolia,NA,NA,NA,37.530567,-119.636876
YM,,PreservedSpecimen,Lamiaceae,Prunella vulgaris,NA,NA,NA,37.530567,-119.636876
YM,,PreservedSpecimen,Lamiaceae,Prunella vulgaris,NA,NA,NA,37.530567,-119.636876
YM,,PreservedSpecimen,Liliaceae,Calochortus nudus,NA,NA,NA,37.530567,-119.636876
YM,,PreservedSpecimen,Asparagaceae,Dichelostemma volubile,NA,NA,NA,37.530567,-119.636876
YM,,PreservedSpecimen,Melanthiaceae,Trillium angustipetalum,NA,NA,NA,37.530567,-119.636876
YM,,PreservedSpecimen,Papaveraceae,Eschscholzia californica,NA,NA,NA,37.530567,-119.636876
YM,,PreservedSpecimen,Rubiaceae,Galium mexicanum,NA,NA,NA,37.530567,-119.636876
YM,,PreservedSpecimen,Violaceae,Viola lobata,NA,NA,NA,37.530567,-119.636876
YM,,PreservedSpecimen,Rosaceae,Prunus virginiana,16,6,1967,37.5322,-119.6477
YM,,PreservedSpecimen,Rosaceae,Prunus virginiana,16,6,1967,37.5322,-119.6477
YM,,PreservedSpecimen,Fabaceae,Vicia americana,NA,NA,NA,37.5322,-119.6477
YM,,PreservedSpecimen,Fabaceae,Vicia americana,NA,NA,NA,37.5322,-119.6477
YM,,PreservedSpecimen,Apocynaceae,Apocynum cannabinum,0,0,1965,37.5322,-119.6477
YM,,PreservedSpecimen,Asteraceae,Wyethia angustifolia,15,7,1939,37.5322,-119.6477
YM,,PreservedSpecimen,Lamiaceae,Prunella vulgaris,16,7,1965,37.5322,-119.6477
YM,,PreservedSpecimen,Lamiaceae,Prunella vulgaris,16,7,1965,37.5322,-119.6477
YM,,PreservedSpecimen,Asteraceae,Calycadenia mollis,0,0,1067,37.5322,-119.6477
YM,,PreservedSpecimen,Asteraceae,Senecio clarkianus,31,7,1965,37.5322,-119.6477
YM,,PreservedSpecimen,Asteraceae,Wyethia angustifolia,16,7,1965,37.5322,-119.6477
YM,,PreservedSpecimen,Fabaceae,Lathyrus nevadensis,17,5,1937,37.5322,-119.6477
YM,,PreservedSpecimen,Fabaceae,Lathyrus nevadensis,17,5,1937,37.5322,-119.6477
YM,,PreservedSpecimen,Euphorbiaceae,Euphorbia crenulata,17,5,1937,37.5322,-119.6477
YM,,PreservedSpecimen,Ranunculaceae,Delphinium decorum,17,5,1937,37.5322,-119.6477
YM,,PreservedSpecimen,Hydrophyllaceae,Hydrophyllum occidentale,17,5,1937,37.5322,-119.6477
YM,,PreservedSpecimen,Iridaceae,Sisyrinchium bellum,17,5,1937,37.5322,-119.6477
UCJEPS,VASC,PreservedSpecimen,Lamiaceae,Scutellaria bolanderi,17,8,1938,37.5322,-119.6477
UCJEPS,VASC,PreservedSpecimen,Lamiaceae,Scutellaria bolanderi,17,8,1938,37.5322,-119.6477
UCJEPS,VASC,PreservedSpecimen,Lamiaceae,Scutellaria bolanderi,12,8,1938,37.5322,-119.6477
UCJEPS,VASC,PreservedSpecimen,Lamiaceae,Scutellaria bolanderi,12,8,1938,37.5322,-119.6477
UCJEPS,VASC,PreservedSpecimen,Fabaceae,Lupinus fulcratus,29,6,1911,37.5322,-119.6477
UCJEPS,VASC,PreservedSpecimen,Lamiaceae,Scutellaria bolanderi,17,8,1938,37.5322,-119.6477
UCJEPS,VASC,PreservedSpecimen,Lamiaceae,Scutellaria bolanderi,17,8,1938,37.5322,-119.6477
YM,,PreservedSpecimen,Rosaceae,Geum macrophyllum,2,7,1944,37.532244,-119.647684
YM,,PreservedSpecimen,Asteraceae,Crepis capillaris,2,7,1944,37.532244,-119.647684
UCJEPS,VASC,PreservedSpecimen,Liliaceae,Fritillaria affinis,30,5,2002,37.53503,-119.63473
UCJEPS,VASC,PreservedSpecimen,Plantaginaceae,Collinsia childii,30,5,2002,37.53503,-119.63473
UCJEPS,VASC,PreservedSpecimen,Poaceae,Bromus diandrus,30,5,2002,37.53503,-119.63473
YM,,PreservedSpecimen,Montiaceae,Montia linearis,2,7,1944,37.532244,-119.647684
YM,,PreservedSpecimen,Caryophyllaceae,Spergularia rubra,2,7,1944,37.532244,-119.647684
YM,,PreservedSpecimen,Ranunculaceae,Ranunculus flammula,2,7,1944,37.532244,-119.647684
YM,,PreservedSpecimen,Ranunculaceae,Ranunculus flammula,2,7,1944,37.532244,-119.647684
YM,,PreservedSpecimen,Ranunculaceae,Ranunculus occidentalis,2,7,1944,37.532244,-119.647684
YM,,PreservedSpecimen,Ranunculaceae,Ranunculus occidentalis,2,7,1944,37.532244,-119.647684
YM,,PreservedSpecimen,Polemoniaceae,Navarretia divaricata,2,7,1944,37.532244,-119.647684
YM,,PreservedSpecimen,Boraginaceae,Plagiobothrys torreyi,2,7,1944,37.532244,-119.647684
YM,,PreservedSpecimen,Boraginaceae,Plagiobothrys torreyi,2,7,1944,37.532244,-119.647684
YM,,PreservedSpecimen,Boraginaceae,Plagiobothrys torreyi,2,7,1944,37.532244,-119.647684
UCJEPS,VASC,PreservedSpecimen,Polygonaceae,Eriogonum spergulinum,1,1,1866,37.497,-119.6353
UCJEPS,VASC,PreservedSpecimen,Polygonaceae,Eriogonum spergulinum,1,1,1866,37.497,-119.6353
UCJEPS,VASC,PreservedSpecimen,Polygonaceae,Eriogonum spergulinum,1,1,1866,37.497,-119.6353
UCJEPS,VASC,PreservedSpecimen,Onagraceae,Gayophytum heterozygum,15,8,1935,37.4976,-119.6225
UCJEPS,VASC,PreservedSpecimen,Orobanchaceae,Orobanche uniflora,22,7,2010,37.49916,-119.61381
YM,,PreservedSpecimen,Poaceae,Glyceria elata,13,7,1998,37.501206,-119.609013
YM,,PreservedSpecimen,Poaceae,Bromus suksdorfii,13,7,1998,37.501206,-119.609013
UCJEPS,VASC,PreservedSpecimen,Rubiaceae,Galium sparsiflorum,22,7,2010,37.50165,-119.61012
UCJEPS,VASC,PreservedSpecimen,Rubiaceae,Galium sparsiflorum,22,7,2010,37.50165,-119.61012
UCJEPS,VASC,PreservedSpecimen,Poaceae,Agrostis capillaris,22,7,2010,37.50165,-119.61012
UCJEPS,VASC,PreservedSpecimen,Ericaceae,Vaccinium parvifolium,10,7,2009,37.50832,-119.66043
UCJEPS,VASC,PreservedSpecimen,Myricaceae,Myrica hartwegii,11,7,1936,37.509643,-119.661202
UCJEPS,VASC,PreservedSpecimen,Myricaceae,Myrica hartwegii,11,7,1936,37.509643,-119.661202
UCJEPS,VASC,PreservedSpecimen,Myricaceae,Myrica hartwegii,11,7,1936,37.509643,-119.661202
UCJEPS,VASC,PreservedSpecimen,Myricaceae,Myrica hartwegii,24,7,1937,37.509643,-119.661202
YM,,PreservedSpecimen,Convolvulaceae,Cuscuta jepsonii,9,7,2009,37.51394,-119.66596
YM,,PreservedSpecimen,Convolvulaceae,Cuscuta jepsonii,9,7,2009,37.51394,-119.66596
UCJEPS,VASC,PreservedSpecimen,Myricaceae,Myrica hartwegii,4,10,1896,37.515464,-119.665794
UCJEPS,VASC,PreservedSpecimen,Polygonaceae,Rumex acetosella,5,6,1936,37.5265,-119.6589
UCJEPS,VASC,PreservedSpecimen,Convolvulaceae,Cuscuta jepsonii,9,7,2009,37.52929,-119.6567
YM,,PreservedSpecimen,Lamiaceae,Scutellaria bolanderi,NA,NA,NA,37.530313,-119.648182
YM,,PreservedSpecimen,Lamiaceae,Scutellaria bolanderi,NA,NA,NA,37.530313,-119.648182
YM,,PreservedSpecimen,Juncaceae,Juncus bufonius,2,7,1944,37.532244,-119.647684
YM,,PreservedSpecimen,Polygonaceae,Rumex crispus,2,7,1944,37.532244,-119.647684
YM,,PreservedSpecimen,Plantaginaceae,Veronica peregrina,2,7,1944,37.532244,-119.647684
YM,,PreservedSpecimen,Orobanchaceae,Orobanche californica,2,7,1944,37.532244,-119.647684
YM,,PreservedSpecimen,Orobanchaceae,Orobanche californica,2,7,1944,37.532244,-119.647684
YM,,PreservedSpecimen,Plantaginaceae,Plantago major,2,7,1944,37.532244,-119.647684
YM,,PreservedSpecimen,Poaceae,Deschampsia elongata,2,7,1944,37.532244,-119.647684
YM,,PreservedSpecimen,Euphorbiaceae,Euphorbia crenulata,13,7,1999,37.532522,-119.648554
YM,,PreservedSpecimen,Onagraceae,Epilobium ciliatum,13,7,1999,37.532522,-119.648554
YM,,PreservedSpecimen,Onagraceae,Epilobium ciliatum,13,7,1999,37.532522,-119.648554
YM,,PreservedSpecimen,Orobanchaceae,Cordylanthus tenuis,13,7,1999,37.532522,-119.648554
YM,,PreservedSpecimen,Orobanchaceae,Cordylanthus tenuis,13,7,1999,37.532522,-119.648554
YM,,PreservedSpecimen,Caryophyllaceae,Dianthus barbatus,14,7,1999,37.532522,-119.648554
UCJEPS,VASC,PreservedSpecimen,Poaceae,Poa palustris,16,6,2010,37.53437,-119.6582
UCJEPS,VASC,PreservedSpecimen,Poaceae,Alopecurus geniculatus,16,6,2010,37.53511,-119.65902
UCJEPS,VASC,PreservedSpecimen,Asteraceae,Bellis perennis,16,6,2010,37.53589,-119.65775
YM,,PreservedSpecimen,Lamiaceae,Nepeta cataria,24,9,2010,37.53589,-119.65699
YM,,PreservedSpecimen,Lamiaceae,Nepeta cataria,24,9,2010,37.53589,-119.65699
UCJEPS,VASC,PreservedSpecimen,Lamiaceae,Nepeta cataria,23,9,2010,37.53589,-119.65699
UCJEPS,VASC,PreservedSpecimen,Poaceae,Festuca rubra,16,6,2010,37.53633,-119.65651
YM,,PreservedSpecimen,Caryophyllaceae,Cerastium fontanum,24,9,2010,37.53665,-119.65456
YM,,PreservedSpecimen,Caryophyllaceae,Cerastium fontanum,24,9,2010,37.53665,-119.65456
YM,,PreservedSpecimen,Asteraceae,Hypochaeris radicata,24,9,2010,37.53665,-119.65456
UCJEPS,VASC,PreservedSpecimen,Asteraceae,Hypochaeris radicata,24,9,2010,37.53665,-119.65456
UCJEPS,VASC,PreservedSpecimen,Poaceae,Lolium perenne,24,9,2010,37.53665,-119.65456
UCJEPS,VASC,PreservedSpecimen,Caryophyllaceae,Cerastium fontanum,24,9,2010,37.53665,-119.65456
YM,,PreservedSpecimen,Convolvulaceae,Cuscuta californica,20,6,2009,37.53643,-119.6567
YM,,PreservedSpecimen,Convolvulaceae,Cuscuta californica,20,6,2009,37.53643,-119.6567
YM,,PreservedSpecimen,Convolvulaceae,Cuscuta californica,9,7,2009,37.53643,-119.6567
YM,,PreservedSpecimen,Convolvulaceae,Cuscuta californica,9,7,2009,37.53643,-119.6567
YM,,PreservedSpecimen,Convolvulaceae,Cuscuta californica,9,7,2009,37.53643,-119.6567
YM,,PreservedSpecimen,Convolvulaceae,Cuscuta californica,9,7,2009,37.53643,-119.6567
UCJEPS,VASC,PreservedSpecimen,Convolvulaceae,Cuscuta californica,9,7,2009,37.53643,-119.6567
UCJEPS,VASC,PreservedSpecimen,Convolvulaceae,Cuscuta californica,9,7,2009,37.53643,-119.6567
YM,,PreservedSpecimen,Rosaceae,Prunus virginiana,25,5,1935,37.538097,-119.65631
YM,,PreservedSpecimen,Rosaceae,Prunus virginiana,25,5,1935,37.538097,-119.65631
YM,,PreservedSpecimen,Rosaceae,Prunus subcordata,19,5,1929,37.538097,-119.65631
YM,,PreservedSpecimen,Fabaceae,Lathyrus sulphureus,3,7,1944,37.538097,-119.65631
YM,,PreservedSpecimen,Fabaceae,Lathyrus sulphureus,6,6,1935,37.538097,-119.65631
YM,,PreservedSpecimen,Poaceae,Bromus carinatus,15,7,1998,37.537635,-119.659983
YM,,PreservedSpecimen,Poaceae,Avena barbata,15,7,1998,37.537635,-119.659983
YM,,PreservedSpecimen,Poaceae,Avena barbata,15,7,1998,37.537635,-119.659983
YM,,PreservedSpecimen,Poaceae,Elymus elymoides,13,7,1998,37.537728,-119.653876
YM,,PreservedSpecimen,Poaceae,Elymus elymoides,13,7,1998,37.537728,-119.653876
YM,,PreservedSpecimen,Poaceae,Elymus elymoides,13,7,1998,37.537728,-119.653876
YM,,PreservedSpecimen,Asteraceae,Gnaphalium palustre,14,7,1998,37.537728,-119.653876
YM,,PreservedSpecimen,Geraniaceae,Erodium cicutarium,14,7,1998,37.537728,-119.653876
YM,,PreservedSpecimen,Boraginaceae,Cryptantha flaccida,13,7,1998,37.537728,-119.653876
UCJEPS,VASC,PreservedSpecimen,Asteraceae,Crepis capillaris,16,6,2010,37.53794,-119.66037
UCJEPS,VASC,PreservedSpecimen,Asteraceae,Solidago stricta,16,6,2010,37.53794,-119.66037
UCJEPS,VASC,PreservedSpecimen,Asteraceae,Antennaria argentea,16,6,2010,37.53794,-119.66037
UCJEPS,VASC,PreservedSpecimen,Poaceae,Poa pratensis,16,6,2010,37.53794,-119.66037
UCJEPS,VASC,PreservedSpecimen,Poaceae,Poa pratensis,16,6,2010,37.53794,-119.66037
UCJEPS,VASC,PreservedSpecimen,Poaceae,Festuca rubra,16,6,2010,37.53794,-119.66037
YM,,PreservedSpecimen,Boraginaceae,Plagiobothrys torreyi,3,6,2005,37.537269,-119.657062
YM,,PreservedSpecimen,Boraginaceae,Plagiobothrys torreyi,3,6,2005,37.537269,-119.657062
YM,,PreservedSpecimen,Boraginaceae,Plagiobothrys torreyi,3,6,2005,37.537269,-119.657062
YM,,PreservedSpecimen,Boraginaceae,Plagiobothrys torreyi,3,6,2005,37.537269,-119.657062
YM,,PreservedSpecimen,Boraginaceae,Plagiobothrys torreyi,3,6,2005,37.537269,-119.657062
YM,,PreservedSpecimen,Boraginaceae,Plagiobothrys torreyi,3,6,2005,37.537269,-119.657062
YM,,PreservedSpecimen,Boraginaceae,Plagiobothrys torreyi,3,6,2005,37.537269,-119.657062
YM,,PreservedSpecimen,Boraginaceae,Plagiobothrys torreyi,3,6,2005,37.537269,-119.657062
YM,,PreservedSpecimen,Boraginaceae,Plagiobothrys torreyi,3,6,2005,37.537269,-119.657062
YM,,PreservedSpecimen,Boraginaceae,Plagiobothrys torreyi,3,6,2005,37.537269,-119.657062
YM,,PreservedSpecimen,Boraginaceae,Plagiobothrys torreyi,3,6,2005,37.537269,-119.657062
YM,,PreservedSpecimen,Boraginaceae,Plagiobothrys torreyi,3,6,2005,37.537269,-119.657062
YM,,PreservedSpecimen,Boraginaceae,Plagiobothrys stipitatus,3,6,2005,37.537269,-119.657062
YM,,PreservedSpecimen,Boraginaceae,Plagiobothrys stipitatus,3,6,2005,37.537269,-119.657062
YM,,PreservedSpecimen,Boraginaceae,Plagiobothrys myosotoides,3,6,2005,37.537269,-119.657062
YM,,PreservedSpecimen,Boraginaceae,Plagiobothrys myosotoides,3,6,2005,37.537269,-119.657062
UCJEPS,VASC,PreservedSpecimen,Boraginaceae,Plagiobothrys torreyi,3,6,2005,37.53727,-119.65706
UCJEPS,VASC,PreservedSpecimen,Boraginaceae,Plagiobothrys torreyi,3,6,2005,37.53727,-119.65706
UCJEPS,VASC,PreservedSpecimen,Boraginaceae,Plagiobothrys torreyi,3,6,2005,37.53727,-119.65706
UCJEPS,VASC,PreservedSpecimen,Boraginaceae,Plagiobothrys torreyi,3,6,2005,37.53727,-119.65706
UCJEPS,VASC,PreservedSpecimen,Boraginaceae,Plagiobothrys torreyi,3,6,2005,37.53727,-119.65706
UCJEPS,VASC,PreservedSpecimen,Boraginaceae,Plagiobothrys torreyi,3,6,2005,37.53727,-119.65706
UCJEPS,VASC,PreservedSpecimen,Rosaceae,Prunus persica,16,6,2010,37.5377,-119.65773
