family,day,month,year,species,recordedBy
Orchidaceae,13,9,1969,Sarcochilus parviflorus,"Blaxell, D.F.; Blaxell, D.F. | George, A.S. | Muir, T.B."
Orchidaceae,13,9,1969,Sarcochilus parviflorus,"Blaxell, D.F.; Blaxell, D.F. | George, A.S. | Muir, T.B."
Orchidaceae,30,5,1976,Sarcochilus parviflorus,"Coveny, R.G. | Hind, P.D."
Orchidaceae,21,11,1993,Sarcochilus parviflorus,"Bishop, A.D."
Menispermaceae,NA,12,1915,Sarcopetalum harveyanum,"Rupp, H.M.R."
Menispermaceae,5,12,1930,Sarcopetalum harveyanum,"Evans, O.D."
Menispermaceae,14,10,2012,Sarcopetalum harveyanum,"Dalrymple, R.; Ocock, J."
Goodeniaceae,6,9,1953,Scaevola calendulacea,"Briggs, B.G."
Goodeniaceae,19,11,1955,Scaevola calendulacea,"Hotchkiss, A.T."
Goodeniaceae,28,8,1970,Scaevola calendulacea,"Hain, B."
Goodeniaceae,12,8,2018,Scaevola calendulacea,"Guy Taseski; Taseski, G.M. | Winfield, C.M."
Goodeniaceae,24,3,2019,Scaevola calendulacea,"Arney, J.|Nagle, P.; OPUR15071301;OLHP23083000"
Goodeniaceae,17,10,1896,Scaevola ramosissima,"Morrison, A."
Goodeniaceae,NA,12,1961,Scaevola ramosissima,"McReadie, W."
Goodeniaceae,1,12,1962,Scaevola ramosissima,"Croucher, P."
Goodeniaceae,22,9,1986,Scaevola ramosissima,"Rodd, A.N. | Abell, P.G. | Smith, M.A."
Goodeniaceae,3,11,2004,Scaevola ramosissima,"Shepherd, K.A.; Wilkins, C."
Goodeniaceae,9,10,2012,Scaevola ramosissima,"Dalrymple, R."
Colchicaceae,NA,9,1893,Schelhammera undulata,"Camfield, J.H."
Colchicaceae,4,11,1961,Schelhammera undulata,"Goode, R.H."
Colchicaceae,30,9,1986,Schelhammera undulata,"Rodd, A.N."
Schizaeaceae,27,2,1887,Schizaea bifida,"Fletcher, J.J."
Schizaeaceae,27,2,1887,Schizaea bifida,"Fletcher, J.J."
Schizaeaceae,NA,8,1906,Schizaea bifida,"Maiden, J.H."
Schizaeaceae,NA,10,1929,Schizaea bifida,"Mair, H.K.C."
Schizaeaceae,2,7,1966,Schizaea bifida,"Coveny, R.G."
Schizaeaceae,19,9,1974,Schizaea bifida,"Howard, T.M."
Schizaeaceae,22,9,1986,Schizaea bifida,"Rodd, A.N. | Abell, P.G. | Smith, M.A."
Schizaeaceae,27,5,1973,Schizaea dichotoma,"Coveny, R.G."
Schizaeaceae,25,12,1895,Schizaea rupestris,"Camfield, J.H."
Schizaeaceae,NA,NA,1900,Schizaea rupestris,"Forsyth, W."
Schizaeaceae,30,5,1976,Schizaea rupestris,"Coveny, R.G. | Hind, P.D."
Schizaeaceae,15,9,1981,Schizaea rupestris,"James, T.A. | Coveny, R.G."
Schizaeaceae,22,9,1986,Schizaea rupestris,"Mills, K.; MILK-NO"
Cunoniaceae,NA,1,1883,Schizomeria ovata,"Hagman, A."
Cunoniaceae,5,3,1910,Schizomeria ovata,"Cleland, J.B."
Cunoniaceae,27,10,1946,Schizomeria ovata,"Tindale, M.D."
Cunoniaceae,16,11,1960,Schizomeria ovata,"Green, J.W."
Cunoniaceae,4,5,1975,Schizomeria ovata,"Coveny, R.G. | Hind, P.D."
Cunoniaceae,16,4,1977,Schizomeria ovata,"Coveny, R.G."
Cunoniaceae,11,12,1997,Schizomeria ovata,"Bradford, J.; Coveny, B.; Hopper, S.; Reeves, R.; Jason C. Bradford|et al."
Cyperaceae,26,1,1958,Schoenoplectiella mucronata,"Salasoo, H."
Cyperaceae,4,5,1975,Schoenoplectiella mucronata,"Coveny, R.G. | Hind, P.D."
Cyperaceae,15,11,1983,Schoenus apogon,"Wiecek, B.M.; Stricker, P.G."
Cyperaceae,12,11,2008,Schoenus apogon,"Gibbs, A.K. | Bruhl, J.J. | Wilson, K.L.; Gibbs, A.K.; Gibbs, A.K.; Bruhl, J.J.; Wilson, K.L."
Cyperaceae,28,11,2012,Schoenus apogon,"Wilson, K.L.; Wilson, K.L. | Yano, O."
Cyperaceae,28,11,2012,Schoenus apogon,"Wilson, K.L.; Wilson, K.L. | Yano, O."
Cyperaceae,28,11,2012,Schoenus apogon,"Wilson, K.L.; Wilson, K.L. | Yano, O."
Cyperaceae,25,4,1975,Schoenus brevifolius,"Coveny, R.G."
Cyperaceae,5,12,1975,Schoenus brevifolius,"Howard, T.M."
Cyperaceae,3,2,1978,Schoenus brevifolius,"Barry, R."
Cyperaceae,10,1,1979,Schoenus brevifolius,"Murray, A.S."
Cyperaceae,1,4,1983,Schoenus brevifolius,"Chalson, J."
Cyperaceae,26,4,1989,Schoenus brevifolius,"Stricker, J."
Cyperaceae,17,11,1994,Schoenus brevifolius,"Keith, D.; OJJS12102403"
Cyperaceae,1,10,2001,Schoenus brevifolius,"Pellow, B.; OJJS07082200"
Cyperaceae,12,11,2008,Schoenus brevifolius,"Gibbs, A.K. | Wilson, K.L. | Bruhl, J.J.; Gibbs, A.K.; Gibbs, A.K; Bruhl, J.J.; Wilson, K.L."
Cyperaceae,28,11,2012,Schoenus brevifolius,"Wilson, K.L. | Yano, O.; Wilson, K.L."
Cyperaceae,28,11,2012,Schoenus brevifolius,"Wilson, K.L. | Yano, O.; Wilson, K.L."
Cyperaceae,NA,9,1924,Schoenus ericetorum,"Welch, M.B. | Cannon, D."
Cyperaceae,16,8,1927,Schoenus ericetorum,"Evans, O.D."
Cyperaceae,NA,10,1963,Schoenus ericetorum,"Burkitt, G."
Cyperaceae,25,9,1965,Schoenus ericetorum,"Coveny, R.G."
Cyperaceae,7,7,1973,Schoenus ericetorum,"Howard, T.M."
Cyperaceae,15,11,1983,Schoenus ericetorum,"Stricker, P.G.; Wiecek, B.M."
Cyperaceae,25,3,1984,Schoenus ericetorum,"Mills, K.; MILK-NO"
Cyperaceae,12,11,2008,Schoenus ericetorum,"Gibbs, A.K. | Bruhl, J.J. | Wilson, K.L.; Gibbs, A.K.; Gibbs, A.K; Bruhl, J.J.; Wilson, K.L."
Cyperaceae,28,11,2012,Schoenus ericetorum,"Wilson, K.L.; Wilson, K.L. | Yano, O."
Cyperaceae,28,11,2012,Schoenus ericetorum,"Wilson, K.L.; Wilson, K.L. | Yano, O."
Cyperaceae,28,11,2012,Schoenus ericetorum,"Wilson, K.L.; Wilson, K.L. | Yano, O."
Cyperaceae,5,8,1973,Schoenus lepidosperma,"Coveny, R.G.; R. Coveny; Coveny RG; Coveny, R."
Cyperaceae,5,8,1973,Schoenus lepidosperma,"Coveny, R.G.; R. Coveny; Coveny RG; Coveny, R."
Cyperaceae,5,8,1973,Schoenus lepidosperma,"Coveny, R.G.; R. Coveny; Coveny RG; Coveny, R."
Cyperaceae,22,4,1975,Schoenus lepidosperma,"Coveny, R.G. | Sharker, V.; Coveny RG; Shanker V; Coveny, R.G.; Shanker, V.; Coveny, R.;Shanker, V."
Cyperaceae,22,4,1975,Schoenus lepidosperma,"Coveny, R.G. | Sharker, V.; Coveny RG; Shanker V; Coveny, R.G.; Shanker, V.; Coveny, R.;Shanker, V."
Cyperaceae,22,4,1975,Schoenus lepidosperma,"Coveny, R.G. | Sharker, V.; Coveny RG; Shanker V; Coveny, R.G.; Shanker, V.; Coveny, R.;Shanker, V."
Cyperaceae,12,11,2008,Schoenus lepidosperma,"Gibbs, A.K. | Bruhl, J.J. | Wilson, K.L.; Gibbs, A.K.; Gibbs, A.K.; Bruhl, J.J.; Wilson, K.L."
Cyperaceae,28,11,2012,Schoenus lepidosperma,"Wilson, K.L.; Wilson, K.L. | Yano, O."
Cyperaceae,28,11,2012,Schoenus lepidosperma,"Wilson, K.L.; Wilson, K.L. | Yano, O."
Cyperaceae,28,11,2012,Schoenus lepidosperma,"Wilson, K.L.; Wilson, K.L. | Yano, O."
Cyperaceae,22,12,1965,Schoenus maschalinus,"Constable, E.F."
Cyperaceae,22,12,1965,Schoenus maschalinus,"Constable, E.F."
Cyperaceae,7,7,1973,Schoenus melanostachys,"Howard, T.M."
Cyperaceae,7,2,1979,Schoenus melanostachys,"Murray, A.S."
Cyperaceae,17,9,1981,Schoenus melanostachys,"Francis, S.J."
Cyperaceae,28,11,2012,Schoenus melanostachys,"Wilson, K.L. | Yano, O.; Wilson, K.L."
Cyperaceae,28,11,2012,Schoenus melanostachys,"Wilson, K.L. | Yano, O.; Wilson, K.L."
Cyperaceae,19,12,1958,Schoenus moorei,"Walter; Walter, E. | Walter, H."
Cyperaceae,19,12,1958,Schoenus moorei,"Walter; Walter, E. | Walter, H."
Cyperaceae,24,9,1966,Schoenus moorei,"Coveny, R.G."
Cyperaceae,5,8,1973,Schoenus moorei,"Coveny, R.G.; R. Coveny; Coveny RG; Coveny, R."
Cyperaceae,5,8,1973,Schoenus moorei,"Coveny, R.G.; R. Coveny; Coveny RG; Coveny, R."
Cyperaceae,5,8,1973,Schoenus moorei,"Coveny, R.G.; R. Coveny; Coveny RG; Coveny, R."
Cyperaceae,10,10,1983,Schoenus moorei,"Tille, P."
Cyperaceae,1,1,2006,Schoenus moorei,"Pellow, B.; OJJS07082200"
Cyperaceae,12,11,2008,Schoenus moorei,"Gibbs, A.K. | Bruhl, J.J. | Wilson, K.L.; Gibbs, A.K."
Cyperaceae,3,11,1983,Schoenus nitens,"Wiecek, B.M.; Stricker, P.G."
Cyperaceae,20,3,1974,Schoenus turbinatus,"Howard, T.M."
Cyperaceae,12,11,2008,Schoenus turbinatus,"Gibbs, A.K."
Cyperaceae,16,8,1927,Schoenus villosus,"Evans, O.D."
Cyperaceae,5,8,1973,Schoenus villosus,"Coveny, R.G.; Coveny, R."
Cyperaceae,12,2,1995,Scleria mackaviensis,"Klaphake, V."
Salicaceae,NA,12,1899,Scolopia braunii,"Cheel, E."
Salicaceae,30,9,1986,Scolopia braunii,"Rodd, A.N."
Salicaceae,26,11,2006,Scolopia braunii,"Gibson, C.; OJJS19070803"
Salicaceae,26,11,2006,Scolopia braunii,"Gibson, C.; OJJS19070803"
Selaginellaceae,23,4,1921,Selaginella uliginosa,"Harrison, T.H."
Selaginellaceae,23,7,1933,Selaginella uliginosa,"Rodway, G.L."
Selaginellaceae,27,10,1946,Selaginella uliginosa,"Tindale, M.D."
Selaginellaceae,22,8,1955,Selaginella uliginosa,"Tindale, M.D."
Selaginellaceae,22,8,1955,Selaginella uliginosa,"Tindale, M.D."
Selaginellaceae,19,11,1955,Selaginella uliginosa,"Hotchkiss, A.T."
Selaginellaceae,6,3,1975,Selaginella uliginosa,"Marc, J."
Selaginellaceae,1,4,1983,Selaginella uliginosa,"Chalson, J."
Selaginellaceae,20,6,1993,Selaginella uliginosa,"Williams, J.; NSWOBS-16184"
Asteraceae,23,7,1967,Senecio bipinnatisectus,"Coveny, R.G."
Asteraceae,1,4,1983,Senecio bipinnatisectus,"Chalson, J."
Asteraceae,1,4,1983,Senecio bipinnatisectus,"Chalson, J."
Asteraceae,4,1,1984,Senecio bipinnatisectus,"Mills, K.; MILK-NO"
Asteraceae,31,1,1966,Senecio diaschides,"Hartley, W."
Asteraceae,18,3,1967,Senecio diaschides,"Coveny, R.G."
Asteraceae,18,3,1967,Senecio diaschides,"Coveny, R.G."
Asteraceae,22,7,1967,Senecio diaschides,"Coveny, R.G."
Asteraceae,14,10,1991,Senecio glastifolius,"Brown, E.A. | Rowe, R."
Asteraceae,29,10,1999,Senecio glastifolius,"Horton, A."
Asteraceae,1,10,2007,Senecio glastifolius,"Pellow, B.; OJJS07082200"
Asteraceae,24,11,2010,Senecio glastifolius,"Perkins, A.J."
Asteraceae,20,9,2019,Senecio glastifolius,"Keohan, J.|Wagner, J.; OIXR14061001;OLHP2308300A"
Asteraceae,22,5,1966,Senecio hispidulus,"Coveny, R.G."
Asteraceae,12,6,1966,Senecio hispidulus,"Coveny, R.G."
Asteraceae,12,6,1966,Senecio hispidulus,"Coveny, R.G."
Asteraceae,24,9,1972,Senecio hispidulus,"Briggs, B.G."
Asteraceae,3,11,1983,Senecio hispidulus,"Wiecek, B.M.; Stricker, P.G."
Asteraceae,16,2,2002,Senecio hispidulus,"Hart, J.M. | Jobson, P.C."
Asteraceae,15,9,1888,Senecio linearifolius,"Fletcher, J.J."
Asteraceae,18,10,1888,Senecio linearifolius,"Betche, E."
Asteraceae,NA,9,1921,Senecio linearifolius,"Welch, M.B."
Asteraceae,NA,9,1929,Senecio linearifolius,"Evans, O.D."
Asteraceae,NA,7,1957,Senecio linearifolius,leg. ign.
Asteraceae,NA,12,1961,Senecio linearifolius,"McKay, S."
Asteraceae,30,9,1965,Senecio linearifolius,"Turner, B.L."
Asteraceae,12,6,1966,Senecio linearifolius,"Coveny, R.G."
Asteraceae,29,3,1982,Senecio linearifolius,"Adam, P.; Stricker, P.G."
Asteraceae,18,10,1996,Senecio linearifolius,"Malcolm, J.; OJJS1504212M"
Asteraceae,12,8,2018,Senecio linearifolius,"Taseski, G.M. | Winfield, C.M."
Asteraceae,31,1,1966,Senecio minimus,"Hartley, W."
Asteraceae,22,9,1986,Senecio pinnatifolius,"Rodd, A.N. | Abell, P.G. | Smith, M.A."
Asteraceae,12,6,1966,Senecio prenanthoides,"Coveny, R.G."
Asteraceae,1,9,2006,Senecio spathulatus,"Pellow, B.; OJJS07082200"
Asteraceae,18,10,1884,Senecio vagus,"Betche, E."
Asteraceae,17,10,1896,Senecio vagus,"Morrison, A."
Asteraceae,NA,11,1934,Senecio vagus,"Fraser, L."
Asteraceae,9,1,1947,Senecio vagus,"Gilbert, L.A.J."
Asteraceae,4,11,1961,Senecio vagus,"Goode, R.H."
Asteraceae,1,12,1973,Senecio vagus,"Webster, G.L."
Poaceae,1,3,1930,Setaria distans,NA
Poaceae,1,3,1930,Setaria distans,NA
Poaceae,4,2,1928,Setaria parviflora,"Black, R.A."
Asteraceae,3,11,1888,Sigesbeckia orientalis,"Fletcher, J.J."
Asteraceae,NA,3,1893,Sigesbeckia orientalis,"Camfield, J.H."
Asteraceae,NA,5,1926,Sigesbeckia orientalis,"Evans, O.D."
Caryophyllaceae,NA,10,1922,Silene gallica,"Blakely, W.F."
Caryophyllaceae,16,2,2002,Silene gallica,"Jobson, P.C. | Hart, J.M."
Caryophyllaceae,24,11,2010,Silene gallica,"Perkins, A.J."
Iridaceae,15,11,1978,Sisyrinchium micranthum,"Coveny, R.G. | Seur, J.; Coveny, R.G.; Seur, J."
Iridaceae,16,2,2002,Sisyrinchium micranthum,NA
Elaeocarpaceae,4,6,1906,Sloanea australis,"Cambage, R.H."
Elaeocarpaceae,NA,1,1958,Sloanea australis,"Williams, J.B."
Smilacaceae,NA,11,1897,Smilax australis,"Camfield, J.H."
Smilacaceae,27,3,1958,Smilax australis,"Evans, O.D.; Blaxell, D.F."
Smilacaceae,15,9,1981,Smilax australis,"Coveny, R.G. | James, T.A."
Smilacaceae,24,5,1992,Smilax australis,"Quinn, C.J."
Smilacaceae,4,3,2010,Smilax australis,"Weston, P.H. | Fu, C."
Smilacaceae,NA,6,1914,Smilax glyciphylla,"Hamilton, A.A."
Smilacaceae,NA,6,1914,Smilax glyciphylla,"Hamilton, A.A."
Smilacaceae,7,5,1958,Smilax glyciphylla,"Blaxell, D.F."
Smilacaceae,29,3,1971,Smilax glyciphylla,"O'Hara, J. | Coveny, R.G."
Smilacaceae,30,5,1976,Smilax glyciphylla,"Coveny, R.G. | Hind, P.D.; Coveny, R.; Hind, P."
Smilacaceae,1,4,1983,Smilax glyciphylla,"Chalson, J."
Smilacaceae,4,3,2010,Smilax glyciphylla,"Weston, P.H. | Fu, C."
Solanaceae,21,3,1972,Solanum chenopodioides,"Coveny, R.G. | Bisby, R.; Bisby, R. | Coveny, R.; Bisby, R.; Coveny, R."
Solanaceae,21,3,1972,Solanum chenopodioides,"Coveny, R.G. | Bisby, R.; Bisby, R. | Coveny, R.; Bisby, R.; Coveny, R."
Solanaceae,21,3,1972,Solanum chenopodioides,"Coveny, R.G. | Bisby, R.; Bisby, R. | Coveny, R.; Bisby, R.; Coveny, R."
Solanaceae,21,1,2006,Solanum linnaeanum,"Gibson, C.P."
Solanaceae,15,9,1888,Solanum pungetium,"Fletcher, J.J."
Solanaceae,15,9,1888,Solanum pungetium,"Fletcher, J.J."
Solanaceae,18,10,1888,Solanum pungetium,"Betche, E."
Solanaceae,13,10,2012,Solanum pungetium,"Dalrymple, R."
Solanaceae,NA,12,1889,Solanum stelligerum,"Betche, E."
Solanaceae,NA,12,1889,Solanum stelligerum,"Betche, E."
Solanaceae,NA,12,1898,Solanum stelligerum,"Camfield, J.H."
Solanaceae,5,3,1910,Solanum stelligerum,"Cleland, J.B."
Solanaceae,21,6,1974,Solanum stelligerum,"Swan, J.M."
Solanaceae,21,6,1974,Solanum stelligerum,"Swan, J.M."
Solanaceae,15,9,1888,Solanum vescum,"Fletcher, J.J."
Solanaceae,15,9,1888,Solanum vescum,"Fletcher, J.J."
Solanaceae,15,9,1888,Solanum vescum,"Fletcher, J.J."
Solanaceae,18,10,1888,Solanum vescum,"Betche, E."
Solanaceae,NA,9,1929,Solanum vescum,"McLuckie, J."
Solanaceae,27,10,1947,Solanum vescum,"Tindale, M.D."
Asparagaceae,2,11,1972,Sowerbaea juncea,"Winterhalder, E.K."
Asparagaceae,22,9,1986,Sowerbaea juncea,"Rodd, A.N. | Abell, P.G. | Smith, M.A."
Asparagaceae,31,8,1994,Sowerbaea juncea,"Keith, D."
Caryophyllaceae,3,1,2005,Spergularia rubra,"Pellow, B.; OJJS07082200"
Caryophyllaceae,3,1,2005,Spergularia rubra,"Pellow, B.; OJJS07082200"
Fabaceae,1,8,1892,Sphaerolobium minus,"Forrest, J.H."
Fabaceae,NA,NA,1929,Sphaerolobium minus,Michael
Fabaceae,NA,NA,1929,Sphaerolobium minus,Michael
Fabaceae,NA,9,1963,Sphaerolobium minus,"Burkitt, S."
Fabaceae,NA,9,1964,Sphaerolobium vimineum,"Debenham, C."
Asteraceae,22,9,1986,Sphaeromorphaea australis,"Rodd, A.N. | Abell, P.G. | Smith, M.A."
Cyatheaceae,22,5,1966,Sphaeropteris australis,NA
Cyatheaceae,30,5,1976,Sphaeropteris australis,NA
Cyatheaceae,30,5,1976,Sphaeropteris australis,NA
Cyatheaceae,31,5,1982,Sphaeropteris cooperi,NA
Poaceae,2,11,1972,Spinifex sericeus,"Winterhalder, E.K."
Poaceae,24,11,1994,Spinifex sericeus,"Dalby, J.M. | Macfarlane, T.D. | Jacobs, S.W.L."
Orchidaceae,21,2,1955,Spiranthes australis,"Curnow, C.H.; Dockrill, A.W."
Orchidaceae,18,3,1961,Spiranthes australis,"Filson, R.B."
Orchidaceae,1,4,1990,Spiranthes australis,"Bishop, A.D."
Restionaceae,NA,9,1888,Sporadanthus gracilis,"Maiden, J.H."
Restionaceae,24,8,1900,Sporadanthus gracilis,"Forsyth, W."
Restionaceae,12,6,1939,Sporadanthus gracilis,"Ingram, C.K."
Restionaceae,12,6,1939,Sporadanthus gracilis,"Ingram, C.K."
Restionaceae,4,5,1975,Sporadanthus gracilis,"Coveny, R.G. | Hind, P.D.; Coveny RG; Hind P; Coveny, R.G.; Hind, P."
Restionaceae,NA,3,1986,Sporadanthus gracilis,"Gibson, C."
Poaceae,9,4,1969,Sporobolus africanus,John R. Maconochie
Poaceae,5,4,1987,Sporobolus creber,"Klaphake, V."
Poaceae,18,3,1973,Sporobolus virginicus,"Winterhalder, E.K."
Ericaceae,24,8,1898,Sprengelia incarnata,"Cheel, E."
Ericaceae,NA,9,1904,Sprengelia incarnata,"Carne, W.M."
Ericaceae,13,8,1914,Sprengelia incarnata,"Maiden, J.H."
Ericaceae,1,1,1915,Sprengelia incarnata,Shirley
Ericaceae,NA,8,1915,Sprengelia incarnata,"Cheel, E."
Ericaceae,NA,12,1915,Sprengelia incarnata,"Hamilton, A.A."
Ericaceae,NA,8,1921,Sprengelia incarnata,"Anderson | Boorman, J.L."
Ericaceae,NA,9,1921,Sprengelia incarnata,"Boorman, J.L.; Anderson, R.H. | Boorman, J.L."
Ericaceae,NA,9,1921,Sprengelia incarnata,"Boorman, J.L.; Anderson, R.H. | Boorman, J.L."
Ericaceae,NA,9,1927,Sprengelia incarnata,"Fuller, M."
Ericaceae,22,4,1933,Sprengelia incarnata,"Tillyard, F."
Ericaceae,23,7,1933,Sprengelia incarnata,"Rodway, G."
Ericaceae,14,7,1946,Sprengelia incarnata,"Johnson, L.A.S.; Ford, N.C."
Ericaceae,14,7,1946,Sprengelia incarnata,"Johnson, L.A.S.; Ford, N.C."
Ericaceae,26,8,1957,Sprengelia incarnata,"Gray, J.M."
Ericaceae,5,10,1961,Sprengelia incarnata,"Reichstein, T."
Ericaceae,16,9,1975,Sprengelia incarnata,"Powell, J.M. | Seur, J."
Ericaceae,15,9,1981,Sprengelia incarnata,"Coveny, R.G. | James, T.A."
Ericaceae,22,9,1986,Sprengelia incarnata,"Rodd, A.N. | Abell, P.G. | Smith, M.A."
Ericaceae,5,9,1991,Sprengelia incarnata,"Kennedy, M. | Davies, S."
Ericaceae,20,10,1992,Sprengelia incarnata,"Ashby, E.|Metcalfe, L.; NSWOBS-00411;NSWOBS-10335"
Ericaceae,28,7,2001,Sprengelia incarnata,P J de Lange
Ericaceae,11,10,2012,Sprengelia incarnata,"Dalrymple, R."
Lamiaceae,25,9,1888,Stachys arvensis,"Fletcher, J.J."
Lamiaceae,23,6,2017,Stachys arvensis,"Nagle, P.; OPUR15071301"
Celastraceae,8,10,1891,Stackhousia monogyna,"Maiden, J.H."
Caryophyllaceae,27,10,1946,Stellaria flaccida,"Tindale, M.D."
Ericaceae,22,7,1933,Stenanthera pinifolia,"Tilyard, F.; Rodway, F.A."
Ericaceae,23,11,1936,Stenanthera pinifolia,NA
Ericaceae,16,3,1946,Stenanthera pinifolia,"Gilbert, L.A.J."
Ericaceae,31,8,1948,Stenanthera pinifolia,"Constable, E.F."
Ericaceae,24,8,1952,Stenanthera pinifolia,"Blake, S.T."
Ericaceae,12,8,1960,Stenanthera pinifolia,"Blaxell, D.F."
Ericaceae,7,8,1963,Stenanthera pinifolia,"Blaxell, D.F."
Ericaceae,1,7,1972,Stenanthera pinifolia,"Fletcher, M.J. | Davies, L.S."
Ericaceae,1,4,1983,Stenanthera pinifolia,"Chalson, J."
Ericaceae,23,9,1990,Stenanthera pinifolia,"Corbett, S.R."
Proteaceae,2,4,1904,Stenocarpus salignus,"Cambage, R.H."
Proteaceae,27,1,1933,Stenocarpus salignus,"Jenkins, P.A."
Proteaceae,2,2,1949,Stenocarpus salignus,"Ford, N.C."
Proteaceae,28,11,1957,Stenocarpus salignus,"Constable, E.F."
Proteaceae,4,9,1982,Stenocarpus salignus,Unknown
Proteaceae,23,7,1986,Stenocarpus salignus,"Weston, P.H. | Murray, L.J.; Weston, P.H. | Murray, L."
Proteaceae,23,7,1986,Stenocarpus salignus,"Weston, P.H. | Murray, L.J.; Weston, P.H. | Murray, L."
Poaceae,24,11,1994,Stenotaphrum secundatum,"Dalby, J.M. | Macfarlane, T.D. | Jacobs, S.W.L."
Menispermaceae,NA,2,1897,Stephania japonica,"Camfield, J.H."
Menispermaceae,15,9,1981,Stephania japonica,"James, T.A. | Coveny, R.G."
Gleicheniaceae,27,1,1893,Sticherus flabellatus,"Clarke, H.D."
Gleicheniaceae,NA,NA,1893,Sticherus flabellatus,"Camfield, J.H."
Gleicheniaceae,NA,4,1896,Sticherus flabellatus,"Menzel, O.E."
Gleicheniaceae,NA,1,1897,Sticherus flabellatus,"Camfield, J.H."
Gleicheniaceae,NA,6,1903,Sticherus flabellatus,"Boorman, J.L."
Gleicheniaceae,NA,6,1905,Sticherus flabellatus,"Boorman, J.L."
Gleicheniaceae,23,7,1933,Sticherus flabellatus,"Rodway, G."
Gleicheniaceae,21,8,1940,Sticherus flabellatus,"Browne, H.R."
Gleicheniaceae,NA,2,1943,Sticherus flabellatus,"Tindale, M.D."
Gleicheniaceae,27,10,1946,Sticherus flabellatus,"Tindale, M.D."
Gleicheniaceae,27,10,1946,Sticherus flabellatus,"Tindale, M.D."
Gleicheniaceae,13,4,1953,Sticherus flabellatus,"Melville, R. | Tindale, M.D.; Melville, R. | Tindale, M.D. | Mair, H.K.; Melville, R. | Tindale, M. | Mair, A.; Melville, R.;Mair, A."
Gleicheniaceae,13,4,1953,Sticherus flabellatus,"Melville, R. | Tindale, M.D.; Melville, R. | Tindale, M.D. | Mair, H.K.; Melville, R. | Tindale, M. | Mair, A.; Melville, R.;Mair, A."
Gleicheniaceae,13,4,1953,Sticherus flabellatus,"Melville, R. | Tindale, M.D.; Melville, R. | Tindale, M.D. | Mair, H.K.; Melville, R. | Tindale, M. | Mair, A.; Melville, R.;Mair, A."
Gleicheniaceae,13,4,1953,Sticherus flabellatus,"Melville, R. | Tindale, M.D.; Melville, R. | Tindale, M.D. | Mair, H.K.; Melville, R. | Tindale, M. | Mair, A.; Melville, R.;Mair, A."
Gleicheniaceae,19,11,1955,Sticherus flabellatus,"Hotchkiss, A.T."
Gleicheniaceae,19,11,1955,Sticherus flabellatus,"Hotchkiss, A.T."
Gleicheniaceae,15,1,1964,Sticherus flabellatus,"Croucher, P."
Gleicheniaceae,11,8,1964,Sticherus flabellatus,"Halsall, D.M."
Gleicheniaceae,7,6,1982,Sticherus flabellatus,NA
Gleicheniaceae,4,5,1975,Sticherus lobatus,"Coveny, R.G. | Hind, P.D."
Poaceae,6,4,1975,Stolonochloa pygmaea,NA
Stylidiaceae,NA,NA,1896,Stylidium graminifolium,"Menzel, O.E."
Stylidiaceae,NA,10,1963,Stylidium graminifolium,"Burkitt, S."
Stylidiaceae,12,6,1939,Stylidium laricifolium,"Ingram, C.K."
Stylidiaceae,28,10,1950,Stylidium laricifolium,"Warren, J."
Stylidiaceae,28,10,1956,Stylidium laricifolium,"Tuckson, D.M."
Stylidiaceae,NA,9,1937,Stylidium lineare,"Ingram, C.K."
Stylidiaceae,19,9,1959,Stylidium lineare,"Blaxell, D.F."
Stylidiaceae,4,12,1970,Stylidium lineare,"Coveny, R.G. | Zenk, M.H."
Stylidiaceae,19,10,1972,Stylidium lineare,"Howard, T.M."
Stylidiaceae,2,11,1972,Stylidium lineare,"Winterhalder, E.K."
Stylidiaceae,22,9,1986,Stylidium lineare,"Rodd, A.N. | Abell, P.G. | Smith, M.A."
Stylidiaceae,25,11,2005,Stylidium lineare,"Nelson, I.I."
Stylidiaceae,24,11,2010,Stylidium lineare,"Perkins, A.J."
Stylidiaceae,24,11,2010,Stylidium lineare,"Perkins, A.J."
Stylidiaceae,1,12,1969,Stylidium productum,"Scarth-Johnson, V."
Stylidiaceae,17,6,1973,Stylidium productum,"Coveny, R.G."
Ericaceae,NA,12,1889,Styphelia angustifolia,"Betche, E."
Ericaceae,NA,4,1899,Styphelia angustifolia,"Camfield, J.H."
Ericaceae,16,12,2000,Styphelia angustifolia,"Fairley, A.T."
Ericaceae,16,12,2001,Styphelia angustifolia,"Fairley, A.T."
Ericaceae,13,5,2002,Styphelia angustifolia,"Fairley, A.T."
Ericaceae,24,8,1932,Styphelia ericoides,NA
Ericaceae,11,7,1933,Styphelia ericoides,NA
Ericaceae,20,7,1933,Styphelia ericoides,NA
Ericaceae,1,7,1946,Styphelia ericoides,NA
Ericaceae,12,8,1960,Styphelia ericoides,NA
Ericaceae,11,8,1964,Styphelia ericoides,NA
Ericaceae,NA,9,1964,Styphelia ericoides,NA
Ericaceae,23,7,1967,Styphelia ericoides,NA
Ericaceae,6,10,1971,Styphelia ericoides,NA
Ericaceae,19,9,1974,Styphelia ericoides,NA
Ericaceae,16,9,1975,Styphelia ericoides,NA
Ericaceae,16,9,1975,Styphelia ericoides,NA
Ericaceae,16,9,1975,Styphelia ericoides,NA
